cycle_num,time_s,time_e,SOC_s,SOC_e,charge_capacity,Tmax,Tmin
58,2019-08-27 13:14:29,2019-08-27 14:42:32,42.0,99.6,136.14939284818675,36.397881996974284,34.488653555219365
59,2019-08-28 05:51:35,2019-08-28 07:08:50,51.6,99.6,138.4367001967593,35.12241379310345,33.5
60,2019-08-29 02:23:43,2019-08-29 03:29:30,60.0,99.6,137.89062270272169,37.5748987854251,35.678137651821864
61,2019-08-29 17:56:34,2019-08-29 19:45:10,23.2,99.6,134.55840283776908,40.533742331288344,38.44049079754601
62,2019-08-31 03:01:44,2019-08-31 04:06:27,62.4,99.6,137.44437762843492,31.65843621399177,30.7119341563786
63,2019-08-31 12:11:56,2019-08-31 13:04:54,70.8,99.6,137.84675935570988,34.88442211055276,33.71356783919598
64,2019-09-01 03:08:14,2019-09-01 04:59:39,16.0,99.6,135.0739352289341,36.946172248803826,34.930622009569376
65,2019-09-01 16:49:12,2019-09-01 18:29:56,28.0,99.6,135.4417267011949,38.79365079365079,36.02248677248677
66,2019-09-02 18:15:32,2019-09-02 21:03:55,20.8,99.6,134.3234213127468,34.07680126682502,31.872525732383213
67,2019-09-03 07:58:37,2019-09-03 08:56:57,73.2,99.6,135.97141957070713,31.57858769931663,29.33485193621868
68,2019-09-03 18:24:18,2019-09-03 19:53:57,41.6,99.6,136.18707208093875,38.0148588410104,36.448736998514114
69,2019-09-04 14:05:02,2019-09-04 15:36:53,34.8,86.8,132.75609247329058,35.1,33.2695652173913
70,2019-09-04 18:09:10,2019-09-04 19:25:22,68.0,99.6,139.29866787095645,36.83741258741259,34.75349650349651
71,2019-09-05 03:41:34,2019-09-05 05:06:19,43.2,99.6,135.61713324960604,37.09748427672956,34.430817610062896
72,2019-09-05 13:13:03,2019-09-05 15:03:07,21.2,99.6,135.44101558956922,39.761501210653755,37.86198547215496
73,2019-09-06 00:27:05,2019-09-06 02:00:29,37.6,99.6,136.0655985528674,39.23965763195435,36.396576319543506
74,2019-09-06 17:07:27,2019-09-06 18:43:07,34.0,99.6,136.23350534595193,41.9025069637883,40.129526462395546
75,2019-09-06 22:10:51,2019-09-06 23:35:11,40.4,99.2,129.51795289588057,41.33175355450237,38.631911532385466
76,2019-09-07 08:23:43,2019-09-07 09:27:53,8.400001,68.0,132.43180304229347,38.70539419087137,36.48547717842324
77,2019-09-07 09:52:58,2019-09-07 10:43:56,75.2,99.6,146.61910917577418,41.9686684073107,39.95822454308094
78,2019-09-07 21:15:33,2019-09-07 23:01:06,20.4,99.6,134.310757937009,44.821969696969695,42.292929292929294
79,2019-09-08 10:50:25,2019-09-08 12:26:21,38.4,99.6,137.0768242193174,39.202777777777776,37.048611111111114
80,2019-09-08 22:11:41,2019-09-08 23:44:32,31.6,99.6,134.77164512254905,39.26255380200861,36.61119081779053
81,2019-09-09 07:21:34,2019-09-09 08:30:17,58.0,99.6,137.37101280715814,36.7906976744186,34.69961240310077
82,2019-09-09 23:32:16,2019-09-10 01:56:50,18.4,99.6,135.36869990934593,38.81743119266055,36.85871559633028
83,2019-09-10 18:57:33,2019-09-10 20:35:37,20.4,98.8,132.86871247342688,43.55978260869565,41.661684782608695
84,2019-09-11 03:17:59,2019-09-11 03:54:40,54.0,86.4,134.61051795267485,40.43840579710145,37.38768115942029
85,2019-09-11 15:58:29,2019-09-11 17:59:06,10.0,99.6,134.38342050006202,44.45635359116022,42.88508287292818
86,2019-09-12 01:22:02,2019-09-12 03:00:38,32.8,99.6,135.9715285179641,43.935135135135134,39.57027027027027
87,2019-09-12 15:25:39,2019-09-12 17:28:12,38.8,99.6,136.1103192918494,42.10217391304348,40.54565217391304
88,2019-09-13 02:59:16,2019-09-13 04:37:11,29.2,78.0,132.54346953893446,40.27074829931973,37.371428571428574
89,2019-09-13 12:48:43,2019-09-13 14:50:49,9.6,99.6,135.30133101851857,43.93231441048035,42.314410480349345
90,2019-09-13 22:26:18,2019-09-13 23:27:41,36.0,89.2,133.39243140403093,43.2234273318872,40.15835140997831
91,2019-09-14 17:11:20,2019-09-14 18:42:03,33.6,99.6,133.4664963173401,36.68135095447871,34.844346549192366
92,2019-09-15 15:00:04,2019-09-15 16:35:04,54.4,99.6,137.04169483161257,38.067321178120615,36.38288920056101
93,2019-09-16 00:47:30,2019-09-16 02:03:17,31.2,94.4,133.768188770218,40.40070298769771,37.934973637961335
94,2019-09-16 05:52:40,2019-09-16 06:44:58,72.8,99.6,137.91917798507464,36.89058524173028,33.959287531806616
95,2019-09-17 09:08:45,2019-09-17 11:32:44,26.8,99.6,134.9220787049756,33.375,31.733333333333334
96,2019-09-17 19:04:31,2019-09-17 20:35:30,40.4,91.6,133.53285296766495,37.610541727672036,34.91068814055637
97,2019-09-18 02:18:59,2019-09-18 04:22:12,18.8,88.8,132.31808489285712,36.88781014023733,34.17152103559871
98,2019-09-18 04:24:04,2019-09-18 04:58:23,88.8,99.6,147.79709110082308,38.0,35.5019305019305
99,2019-09-19 09:06:05,2019-09-19 13:53:28,1.6,94.0,134.25839584235206,35.53410672853828,34.4538283062645
100,2019-09-19 18:52:14,2019-09-19 20:14:57,58.8,99.6,137.3290251974401,39.0,37.0
101,2019-09-20 01:10:20,2019-09-20 01:59:10,70.8,99.2,136.51996975743347,37.59400544959128,34.99455040871935
102,2019-09-20 09:20:33,2019-09-20 11:07:33,43.6,99.6,135.6437913864088,36.40971357409713,33.9041095890411
103,2019-09-20 18:05:20,2019-09-20 19:41:24,32.0,99.6,134.86806586949376,40.71567267683773,39.08044382801664
104,2019-09-21 13:27:59,2019-09-21 14:34:58,59.6,99.6,137.43598840972228,34.262425447316105,33.363817097415506
105,2019-09-21 23:11:29,2019-09-22 00:32:20,48.8,99.6,136.1535681485127,37.080724876441515,35.1169686985173
106,2019-09-23 02:14:06,2019-09-23 03:55:30,29.2,99.6,134.13182843868373,34.699080157687256,32.54664914586071
107,2019-09-23 15:14:28,2019-09-23 16:46:32,31.2,99.2,133.31035343137256,38.6893063583815,37.216763005780344
108,2019-09-24 00:48:06,2019-09-24 02:36:27,33.2,91.6,133.22592801322298,37.44772447724477,34.515375153751535
109,2019-09-24 13:56:31,2019-09-24 16:15:49,25.2,99.6,134.1998482937575,37.41818181818182,36.150239234449764
110,2019-09-24 20:39:18,2019-09-24 21:31:29,78.0,99.6,139.58307681327165,37.0,34.892857142857146
111,2019-09-25 14:13:17,2019-09-25 15:22:23,46.4,85.2,134.16755588487973,33.75722543352601,32.227360308285164
112,2019-09-25 23:55:03,2019-09-26 01:39:15,26.8,99.6,134.58416012095543,37.57928388746803,35.55754475703325
113,2019-09-26 17:04:53,2019-09-26 18:54:34,21.2,99.6,133.29381879960317,40.640340218712026,39.078979343863914
114,2019-09-27 01:26:30,2019-09-27 02:04:00,55.2,83.2,133.7261495982143,37.98936170212766,34.663120567375884
115,2019-09-27 12:42:38,2019-09-27 13:52:21,33.2,86.0,132.12664072495792,36.54095238095238,34.373333333333335
116,2019-09-27 18:44:44,2019-09-27 19:41:54,51.2,92.4,135.37416526092233,38.95591647331786,37.0
117,2019-09-28 04:48:30,2019-09-28 10:02:04,16.4,99.6,133.85338984341615,34.58528285835815,31.685240323266694
118,2019-09-28 20:03:51,2019-09-28 22:53:42,30.8,86.8,131.93095332837302,38.01177394034537,36.468602825745684
119,2019-09-29 14:08:16,2019-09-29 15:00:50,26.0,72.8,131.9369632953466,40.473417721518985,38.49113924050633
120,2019-09-29 15:01:54,2019-09-29 15:27:39,73.2,93.2,133.77292433333335,42.95360824742268,40.77319587628866
121,2019-09-30 01:31:33,2019-09-30 02:55:24,29.6,97.6,133.01156492851308,39.5984126984127,36.958730158730155
122,2019-09-30 06:07:14,2019-09-30 07:23:50,57.6,99.6,136.91221707341273,38.828125,35.44444444444444
123,2019-09-30 17:17:25,2019-09-30 17:53:18,38.8,70.4,133.28589482682835,39.48888888888889,37.44814814814815
124,2019-09-30 18:30:08,2019-09-30 19:24:50,70.8,99.6,137.92732573784724,40.88321167883212,38.09732360097323
125,2019-10-01 03:24:55,2019-10-01 03:52:40,38.0,64.0,132.56213346688037,37.99043062200957,35.57416267942584
126,2019-10-01 04:41:30,2019-10-01 05:42:21,64.0,99.6,136.3847048220974,39.37199124726477,37.02407002188184
127,2019-10-01 19:11:26,2019-10-01 21:50:28,22.0,98.8,132.46794748300056,39.26404023470243,37.20368818105616
128,2019-10-02 09:44:48,2019-10-02 12:05:02,31.6,98.8,132.38836058283735,35.34885931558935,33.75
129,2019-10-03 11:55:32,2019-10-03 13:40:00,16.0,98.4,130.9506335996494,38.31377551020408,36.776785714285715
130,2019-10-03 18:26:04,2019-10-03 18:41:25,62.4,70.4,128.6552718749999,40.0,38.0
131,2019-10-03 23:34:23,2019-10-04 00:40:18,36.8,94.4,132.5844833429784,39.670707070707074,37.17777777777778
132,2019-10-04 05:07:24,2019-10-04 05:53:26,68.8,98.8,133.64103475925927,37.84104046242775,34.7485549132948
133,2019-10-04 09:47:49,2019-10-04 11:15:12,55.6,99.6,136.44805940025256,37.89786585365854,34.99237804878049
134,2019-10-04 20:07:49,2019-10-04 22:17:14,36.8,98.8,133.29992678763446,39.67147270854789,37.46343975283213
135,2019-10-05 02:36:36,2019-10-05 03:45:59,50.0,84.0,135.399946619281,40.0,36.99232245681382
136,2019-10-05 04:01:59,2019-10-05 04:39:13,84.0,98.8,135.4437105528341,39.0,36.0
137,2019-10-05 07:56:35,2019-10-05 09:28:15,56.4,99.6,136.829245781893,38.0843023255814,34.99418604651163
138,2019-10-05 15:06:52,2019-10-05 15:33:41,64.4,77.6,136.4645004629631,38.648514851485146,37.0
139,2019-10-06 00:16:30,2019-10-06 01:56:36,32.0,99.6,135.19985908530577,37.56382978723404,35.484042553191486
140,2019-10-06 13:31:36,2019-10-06 14:44:03,56.4,99.6,137.66873636188274,37.74632352941177,36.03125
141,2019-10-06 23:26:13,2019-10-07 01:07:33,33.2,90.8,132.238262345679,37.34691195795006,34.79237844940867
142,2019-10-07 07:39:49,2019-10-07 11:31:03,26.4,99.6,134.71506246584698,35.232987312572085,32.64359861591696
143,2019-10-07 23:49:19,2019-10-08 01:22:35,11.2,92.4,131.6516142891352,36.941428571428574,34.81857142857143
144,2019-10-08 05:59:35,2019-10-08 07:30:03,57.2,99.6,136.72212059093295,35.3519882179676,32.455081001472756
145,2019-10-08 18:39:41,2019-10-08 22:12:53,32.4,99.6,135.06255034722224,36.61851156973108,34.743589743589745
146,2019-10-09 03:10:39,2019-10-09 04:06:57,50.8,96.4,132.97258932748537,35.4822695035461,32.002364066193856
147,2019-10-09 09:15:27,2019-10-09 10:04:07,48.4,72.8,132.5810239014117,34.50406504065041,31.149051490514903
148,2019-10-09 15:27:27,2019-10-09 16:22:33,36.8,64.8,130.73429340079366,33.78502415458937,32.067632850241544
149,2019-10-10 10:18:27,2019-10-10 11:18:27,8.400001,53.6,132.51534072366778,34.04424778761062,32.31858407079646
150,2019-10-10 11:22:44,2019-10-10 12:25:09,53.2,96.4,131.11967585198045,37.32553191489362,35.55957446808511
151,2019-10-10 20:17:38,2019-10-10 21:09:14,48.8,74.4,135.04690859374998,37.0,35.0
152,2019-10-11 00:58:24,2019-10-11 02:22:49,36.0,78.0,132.78204704894182,36.5125786163522,33.87893081761006
153,2019-10-11 10:16:38,2019-10-11 11:06:56,52.8,77.6,134.3812122199821,33.0,31.391534391534393
154,2019-10-11 16:56:24,2019-10-11 18:14:58,28.8,68.4,131.0218970526094,38.87478849407783,37.03891708967851
155,2019-10-11 20:20:02,2019-10-11 21:18:13,55.2,91.2,134.17590570987653,39.0,36.97254004576659
156,2019-10-12 06:20:21,2019-10-12 09:07:22,13.6,99.6,134.5058134657623,36.8421052631579,34.10526315789474
157,2019-10-12 19:50:33,2019-10-12 22:27:52,18.0,99.6,133.36822385280502,40.2364406779661,38.215254237288136
158,2019-10-13 03:35:06,2019-10-13 04:10:44,58.8,89.2,134.08061836622807,37.61194029850746,33.08955223880597
159,2019-10-13 12:23:48,2019-10-13 13:44:27,24.4,85.2,132.35463286732454,34.70345963756178,32.45469522240527
160,2019-10-13 17:39:09,2019-10-13 18:57:28,51.2,99.6,137.3576245293848,37.47108843537415,34.81122448979592
161,2019-10-14 02:37:53,2019-10-14 04:05:24,40.4,99.6,135.7795965887763,36.334855403348556,33.692541856925416
162,2019-10-14 13:53:48,2019-10-14 14:44:54,42.4,89.2,132.1138427795584,37.388020833333336,35.536458333333336
163,2019-10-14 23:16:07,2019-10-15 00:27:30,28.0,64.0,131.17186962191357,34.72201492537314,32.22761194029851
164,2019-10-15 02:49:33,2019-10-15 04:16:17,43.6,99.6,135.97054680059526,36.41321044546851,33.78187403993856
165,2019-10-15 18:19:40,2019-10-15 19:43:52,40.8,93.6,132.91553353851015,35.982594936708864,34.38449367088607
166,2019-10-16 02:18:37,2019-10-16 03:33:04,29.2,92.0,132.79401526008493,36.41681574239714,33.56171735241503
167,2019-10-16 15:28:38,2019-10-16 17:07:22,28.0,99.6,133.50993704027005,36.8421052631579,35.57354925775979
168,2019-10-17 03:14:07,2019-10-17 05:04:52,21.2,99.6,134.50662402565197,35.997593261131165,33.24308062575211
169,2019-10-17 13:15:27,2019-10-17 15:20:05,21.6,98.0,131.45843053374054,36.93903743315508,35.06524064171123
170,2019-10-18 00:00:49,2019-10-18 01:28:30,21.2,95.2,131.86226887762763,38.716236722306526,35.55083459787557
171,2019-10-18 14:10:13,2019-10-18 15:09:36,46.0,94.8,133.28699965846994,34.64798206278027,33.31165919282511
172,2019-10-19 05:22:56,2019-10-19 07:01:48,12.0,94.8,132.5534705783682,34.613207547169814,32.460916442048514
173,2019-10-19 14:48:39,2019-10-19 15:33:13,54.8,79.6,133.87973425179217,34.82388059701493,33.0089552238806
174,2019-10-20 02:03:12,2019-10-20 03:24:27,9.6,85.6,132.22423454495615,36.35901639344262,34.498360655737706
175,2019-10-20 05:46:06,2019-10-20 06:52:17,50.4,83.2,133.43448170138888,37.33601609657948,33.76659959758551
176,2019-10-20 16:16:34,2019-10-20 18:55:04,15.2,94.8,131.9323373771636,37.11606391925988,35.7636669470143
177,2019-10-21 02:37:42,2019-10-21 03:44:56,39.2,94.8,132.65095085431656,35.34653465346535,32.685148514851484
178,2019-10-21 17:33:16,2019-10-21 19:11:28,11.2,94.8,131.49991961722492,37.582089552238806,36.047489823609226
179,2019-10-22 23:11:24,2019-10-23 00:29:03,29.6,94.8,131.25727981850716,34.99656946826758,33.39622641509434
180,2019-10-24 02:32:03,2019-10-24 04:09:35,12.4,94.8,132.07890192994876,33.76639344262295,32.41120218579235
181,2019-10-24 12:20:14,2019-10-24 13:30:50,30.0,70.0,132.24439666319446,33.74387947269303,31.98870056497175
182,2019-10-24 17:59:12,2019-10-24 19:32:44,34.0,86.4,132.63934272688718,36.49002849002849,33.87891737891738
183,2019-10-24 23:28:32,2019-10-25 00:46:28,42.4,91.2,132.2856547956512,35.88034188034188,32.827350427350424
184,2019-10-25 05:12:11,2019-10-25 06:08:28,53.6,97.2,133.43217590150357,35.46823529411765,32.35058823529412
185,2019-10-25 18:15:05,2019-10-25 19:34:05,27.6,94.8,132.0527592158565,36.61214165261383,34.90219224283305
186,2019-10-26 03:46:12,2019-10-26 04:43:58,36.8,89.6,132.46616453598486,36.184331797235025,33.69815668202765
187,2019-10-26 12:08:33,2019-10-26 13:41:40,21.2,91.6,130.6207633384628,36.73247496423462,34.347639484978544
188,2019-10-26 21:59:46,2019-10-26 22:59:32,28.8,84.4,132.55333978567145,35.062360801781736,32.487750556792875
189,2019-10-27 02:30:25,2019-10-27 02:58:42,59.2,85.2,133.96998738247865,34.45070422535211,30.953051643192488
190,2019-10-27 08:10:16,2019-10-27 09:17:31,46.4,94.8,133.89360264003673,32.57029702970297,29.81188118811881
191,2019-10-28 09:38:01,2019-10-28 11:13:01,15.2,87.6,130.7555688228975,31.228611500701263,29.76858345021038
192,2019-10-28 19:06:49,2019-10-28 20:42:09,31.6,97.6,131.8102674452862,30.825418994413408,28.45810055865922
193,2019-10-29 19:00:46,2019-10-29 21:31:12,9.2,94.8,131.755451825026,32.607617360496015,31.349867139061114
194,2019-10-30 04:24:48,2019-10-30 05:47:07,30.4,97.6,132.25734079654433,32.749190938511326,29.258899676375403
195,2019-10-30 14:11:43,2019-10-30 15:10:09,51.2,84.0,133.34334195884145,30.30751708428246,28.851936218678816
196,2019-10-30 22:42:21,2019-10-31 00:01:28,32.8,97.6,132.2731966242284,33.69023569023569,31.483164983164983
197,2019-10-31 13:40:16,2019-10-31 15:03:31,18.8,82.4,130.71939247466807,32.888,31.3408
198,2019-10-31 20:33:42,2019-10-31 21:37:53,49.2,97.6,132.93579545454548,34.49377593360996,32.261410788381745
199,2019-11-01 23:09:21,2019-11-02 00:44:45,8.400001,91.2,131.4899834150696,36.909217877094974,34.899441340782126
200,2019-11-02 13:43:24,2019-11-02 15:20:08,18.0,97.6,132.31238073701846,36.00275482093664,34.56887052341598
201,2019-11-03 00:11:12,2019-11-03 01:33:39,24.4,96.8,131.50665288136892,38.01292407108239,35.27140549273021
202,2019-11-03 06:48:08,2019-11-03 07:58:36,43.2,97.6,132.8988640931373,39.30943396226415,35.31132075471698
203,2019-11-04 08:32:31,2019-11-04 11:00:13,7.6,97.6,131.54749411419752,33.192238267148014,31.842960288808666
204,2019-11-04 17:57:45,2019-11-04 18:48:59,48.4,86.4,135.03846437134501,36.932467532467534,34.433766233766235
205,2019-11-05 05:50:36,2019-11-05 07:25:36,18.4,97.6,132.25405305836142,33.256661991584856,30.869565217391305
206,2019-11-05 23:26:08,2019-11-06 01:27:09,16.4,86.0,130.98071224856324,31.699669966996698,29.984598459845984
207,2019-11-06 06:56:36,2019-11-06 08:10:55,48.0,89.6,134.26051102430557,30.086021505376344,27.36021505376344
208,2019-11-06 18:23:25,2019-11-06 20:55:16,21.2,97.6,129.63460111438337,33.32105263157895,31.969298245614034
209,2019-11-07 02:50:07,2019-11-07 03:27:44,52.8,71.2,134.29105905797098,31.003533568904594,28.487632508833922
210,2019-11-07 05:22:33,2019-11-07 06:22:44,52.8,97.6,133.49892479228674,32.68362831858407,30.086283185840706
211,2019-11-07 18:12:58,2019-11-07 20:22:55,28.0,94.0,130.3859525648148,31.97948717948718,30.575384615384614
212,2019-11-08 04:25:33,2019-11-08 05:56:08,25.6,97.6,130.78974356481484,32.41323529411765,30.148529411764706
213,2019-11-08 17:34:48,2019-11-08 18:48:41,33.6,76.0,130.914533706761,31.913669064748202,30.762589928057555
214,2019-11-09 02:36:36,2019-11-09 04:34:42,12.8,80.0,132.10212915839946,32.00675675675676,29.617117117117118
215,2019-11-09 07:06:22,2019-11-09 07:22:47,66.0,75.2,134.41428094806759,31.903225806451612,28.0
216,2019-11-09 12:36:42,2019-11-09 14:09:03,40.8,71.2,132.07799288925438,29.73381294964029,28.42158273381295
217,2019-11-09 19:16:50,2019-11-09 20:29:57,34.8,76.4,132.42784592681622,32.77777777777778,30.86520947176685
218,2019-11-10 13:06:47,2019-11-10 15:06:43,21.6,91.6,128.7651079206349,29.39,28.25888888888889
219,2019-11-11 02:15:18,2019-11-11 03:12:23,17.6,50.0,132.72465213477366,29.47795823665893,27.259860788863108
220,2019-11-11 03:22:16,2019-11-11 04:50:11,49.2,96.8,132.43583631535952,32.74090909090909,30.716666666666665
221,2019-11-11 15:33:34,2019-11-11 16:50:41,40.0,84.0,132.21398062184343,33.122625215889464,31.369602763385146
222,2019-11-12 01:50:28,2019-11-12 03:26:16,20.8,97.6,131.68849808304398,33.01808066759388,30.926286509040334
223,2019-11-12 16:47:53,2019-11-12 18:28:52,16.4,97.6,130.90363312123702,35.46903820816864,33.790513833992094
224,2019-11-13 15:47:22,2019-11-13 17:09:02,21.6,73.6,130.77585021367523,32.58401305057096,31.034257748776508
225,2019-11-14 14:48:11,2019-11-14 15:56:14,15.6,76.0,131.1764215415747,31.724070450097848,30.577299412915853
226,2019-11-14 21:42:33,2019-11-14 23:33:09,29.6,97.6,132.44206840277778,33.49759036144578,30.79277108433735
227,2019-11-15 05:36:39,2019-11-15 06:42:56,54.4,91.6,134.17117694892477,30.25250501002004,27.33066132264529
228,2019-11-15 13:56:42,2019-11-15 14:15:23,49.2,59.6,134.71343806089746,30.382978723404257,28.80141843971631
229,2019-11-15 14:23:16,2019-11-15 15:04:21,59.6,84.0,126.5295135359745,31.271844660194176,29.802588996763753
230,2019-11-16 03:52:23,2019-11-16 06:07:57,8.0,85.6,131.3149632517182,30.93510324483776,29.206489675516224
231,2019-11-16 17:14:49,2019-11-16 19:53:52,1.2,97.6,131.90637914361457,34.42246437552389,32.44928751047779
232,2019-11-17 04:17:44,2019-11-17 05:56:36,18.0,97.6,132.44157222745673,34.435309973045825,31.557951482479783
233,2019-11-17 17:56:38,2019-11-17 18:37:44,13.6,36.8,133.20237626915713,33.15857605177994,31.300970873786408
234,2019-11-17 18:43:20,2019-11-17 19:39:23,36.8,68.8,131.66895283854168,35.40855106888361,33.527315914489314
