cycle_num,time_s,time_e,SOC_s,SOC_e,charge_capacity,Tmax,Tmin
35,2019-08-14 15:33:31,2019-08-14 17:14:39,18.4,99.2,133.52703274718095,44.745718050065875,43.57048748353096
36,2019-08-15 05:47:48,2019-08-15 07:47:45,7.2,99.6,134.72905477693604,39.43222222222222,36.01888888888889
37,2019-08-16 01:03:32,2019-08-16 02:26:58,15.6,90.8,133.89591386672575,39.07177033492823,37.059011164274324
38,2019-08-18 21:11:52,2019-08-18 22:59:48,20.0,99.6,134.2267196451005,34.25185185185185,33.339506172839506
39,2019-08-19 14:07:49,2019-08-19 16:54:33,3.6,99.6,135.29612870804397,42.91693290734824,41.13178913738019
40,2019-08-20 01:23:11,2019-08-20 02:28:50,59.6,99.6,137.7806613020834,38.750507099391484,35.8235294117647
41,2019-08-20 16:04:23,2019-08-20 17:52:12,15.6,99.6,134.224633791336,43.577255871446226,41.779975278121135
42,2019-08-21 15:44:03,2019-08-21 17:25:03,14.4,98.8,133.65929308846762,43.0910290237467,41.470976253298154
43,2019-08-22 20:36:53,2019-08-22 23:31:39,4.8,98.8,135.2086746040189,41.828506097560975,39.83917682926829
44,2019-08-23 06:34:33,2019-08-23 08:16:05,53.6,99.6,136.4326100422706,39.0,36.0
45,2019-08-23 16:45:25,2019-08-23 17:15:19,56.4,73.6,135.47058474806204,37.32888888888889,35.0
46,2019-08-23 17:16:23,2019-08-23 18:03:36,73.2,98.4,133.21373744797177,37.95774647887324,35.416901408450705
47,2019-08-24 03:02:28,2019-08-24 04:34:44,32.8,99.6,134.91501426521958,38.076479076479075,35.96681096681097
48,2019-08-24 17:12:40,2019-08-24 20:44:08,22.0,98.8,134.0502648412182,43.81336696090794,42.0718789407314
49,2019-08-26 19:49:04,2019-08-26 21:07:23,24.0,68.8,131.6964580295139,32.85034013605442,31.511904761904763
50,2019-08-27 13:58:03,2019-08-27 14:19:56,68.4,80.4,137.38892030092595,31.187878787878788,30.763636363636362
51,2019-08-27 14:23:32,2019-08-27 15:07:03,80.4,99.6,131.53924749710657,32.51987767584098,31.6085626911315
52,2019-08-27 22:20:16,2019-08-28 00:06:17,38.8,98.0,133.79607728978976,38.244974874371856,36.28894472361809
53,2019-08-28 05:13:11,2019-08-28 06:33:38,61.2,99.6,137.09592016782412,36.31953642384106,34.0
54,2019-08-29 13:10:05,2019-08-29 15:34:05,10.0,91.2,132.47312573720583,40.91674375578168,39.056429232192414
55,2019-08-30 01:40:38,2019-08-30 02:50:42,35.6,70.8,130.37980119949503,36.20303605313093,33.705882352941174
56,2019-08-30 06:10:51,2019-08-30 08:09:46,42.4,98.8,134.70017792100083,35.3023516237402,32.84322508398656
57,2019-08-30 23:25:28,2019-08-30 23:53:49,39.6,64.4,133.2045711749552,36.33953488372093,34.93023255813954
58,2019-08-30 23:59:49,2019-08-31 00:37:18,69.6,97.6,133.49558836805556,38.5709219858156,36.712765957446805
59,2019-08-31 11:35:59,2019-08-31 14:04:45,26.8,98.8,133.44497352237653,35.0663082437276,33.63709677419355
60,2019-09-01 01:37:31,2019-09-01 03:48:24,0.8,99.6,134.78688641053756,37.05295315682281,34.979633401221996
61,2019-09-01 18:09:46,2019-09-01 19:49:10,29.6,99.6,135.12149802579364,38.048257372654156,35.10455764075067
62,2019-09-02 18:15:20,2019-09-02 20:04:29,48.0,98.8,135.10439423665792,30.512820512820515,29.195360195360195
63,2019-09-03 19:00:54,2019-09-03 20:29:29,23.2,68.0,130.74535385354665,34.51428571428571,33.10225563909774
64,2019-09-03 20:36:49,2019-09-03 21:44:28,68.0,98.8,132.3860750883839,36.0,34.80511811023622
65,2019-09-04 17:55:29,2019-09-04 20:03:42,27.2,99.6,134.24097125537145,36.6985446985447,35.16735966735967
66,2019-09-05 14:26:31,2019-09-05 16:08:35,32.4,96.4,131.84872722439235,34.407310704960835,33.5065274151436
67,2019-09-06 01:29:10,2019-09-06 03:52:59,24.8,99.6,134.39842801619136,37.29935125115848,35.18443002780352
68,2019-09-06 12:33:51,2019-09-06 13:40:34,40.0,97.2,133.57686974553226,40.21756487025948,38.69860279441118
69,2019-09-06 22:55:23,2019-09-06 23:51:41,28.8,81.2,133.6348762192536,41.4468085106383,38.952718676122934
70,2019-09-07 14:24:57,2019-09-07 15:56:37,27.6,73.2,132.00532711988305,39.35610465116279,38.08575581395349
71,2019-09-07 22:10:11,2019-09-07 23:11:17,36.8,67.6,132.57488876262627,39.429193899782135,37.33769063180828
72,2019-09-08 17:14:19,2019-09-08 19:22:49,33.6,99.6,135.0541532744108,39.22383419689119,37.84455958549223
73,2019-09-09 04:26:24,2019-09-09 06:51:10,28.4,98.8,131.9296575430871,38.44843462246777,35.62154696132597
74,2019-09-09 18:37:12,2019-09-09 20:26:04,21.2,99.6,134.97256884743484,42.44920440636475,40.39902080783354
75,2019-09-10 05:22:26,2019-09-10 06:47:09,52.4,94.4,133.51931221772483,37.680817610062896,34.99528301886792
76,2019-09-10 20:03:49,2019-09-10 21:42:25,30.0,99.6,135.14926948036404,41.05810810810811,38.59189189189189
77,2019-09-11 14:32:27,2019-09-11 16:30:32,10.0,99.6,134.9756688166543,44.84537246049661,42.83860045146727
78,2019-09-12 06:25:46,2019-09-12 08:13:19,17.2,99.6,132.83379108852483,39.11648079306072,36.674101610904586
79,2019-09-13 02:29:25,2019-09-13 04:02:17,29.2,99.6,135.06473000907513,40.18077474892396,38.040172166427546
80,2019-09-13 19:41:32,2019-09-13 19:59:09,51.6,61.6,133.00922438888892,41.0,39.0
81,2019-09-15 01:41:10,2019-09-15 03:17:54,27.2,99.6,134.9413609116022,36.446280991735534,35.35950413223141
82,2019-09-15 12:46:46,2019-09-15 14:26:26,27.6,99.6,133.29620452353396,39.48663101604278,37.64705882352941
83,2019-09-16 00:44:58,2019-09-16 02:07:18,41.2,99.6,135.26572058361873,39.700647249190936,37.35275080906149
84,2019-09-16 06:04:21,2019-09-16 06:58:32,68.0,99.6,138.78896862693395,37.83538083538083,35.04422604422604
85,2019-09-17 01:23:48,2019-09-17 03:20:41,13.2,99.6,134.66192486979168,37.88027366020525,35.93044469783352
86,2019-09-17 16:35:35,2019-09-17 17:57:24,31.6,72.4,132.40301973910675,37.47317073170732,36.27804878048781
87,2019-09-17 22:42:24,2019-09-18 00:31:41,27.2,82.8,132.0180011690648,38.298780487804876,35.53048780487805
88,2019-09-18 06:51:41,2019-09-18 09:11:06,31.2,98.8,133.48835153706443,36.54206500956023,33.74091778202677
89,2019-09-18 21:37:58,2019-09-18 23:06:17,38.0,99.6,136.4053527597403,39.924585218702866,38.2262443438914
90,2019-09-19 04:47:27,2019-09-19 06:11:39,43.2,99.6,136.3530594956659,39.859177215189874,37.03164556962025
91,2019-09-19 13:03:54,2019-09-19 13:50:28,52.0,80.8,134.9770678433642,38.0,37.0
92,2019-09-19 13:52:25,2019-09-19 14:35:23,81.2,99.6,140.56521340579718,38.6687306501548,37.0
93,2019-09-20 01:12:32,2019-09-20 02:24:51,33.2,74.0,132.93750024509805,36.05340699815838,33.714548802946595
94,2019-09-20 06:44:02,2019-09-20 08:58:39,34.0,99.6,135.15302043529812,36.742574257425744,34.45940594059406
95,2019-09-20 17:04:54,2019-09-20 17:42:08,49.6,82.0,133.95185226766117,38.40714285714286,36.457142857142856
96,2019-09-20 17:49:12,2019-09-20 18:27:52,82.0,99.6,140.10886534880055,39.0,36.77319587628866
97,2019-09-21 14:12:04,2019-09-21 15:57:37,18.4,99.6,132.19534249110563,39.82575757575758,37.89772727272727
98,2019-09-21 16:22:02,2019-09-21 17:35:04,51.6,99.2,129.43615378151264,38.766848816029146,37.295081967213115
99,2019-09-22 01:00:54,2019-09-22 02:48:11,42.0,99.6,134.08177185570992,37.768944099378885,34.7751552795031
100,2019-09-22 14:24:36,2019-09-22 15:51:36,46.0,88.4,134.05663797169808,35.915773353751916,34.774885145482386
101,2019-09-22 22:40:55,2019-09-22 22:55:59,34.8,43.6,128.24497797979794,36.0,34.0
102,2019-09-23 08:34:59,2019-09-23 10:16:46,46.8,99.6,129.517047337963,32.725130890052355,31.333769633507853
103,2019-09-23 23:18:13,2019-09-24 00:43:12,14.4,91.6,132.20113358160626,37.16300940438872,35.33385579937304
104,2019-09-24 14:18:24,2019-09-24 15:41:40,15.2,89.2,132.81590934684687,39.1024,37.3664
105,2019-09-24 21:19:05,2019-09-24 23:06:29,46.4,99.6,136.443459307122,38.84367245657568,35.9044665012407
106,2019-09-25 11:45:46,2019-09-25 12:14:35,16.4,38.0,133.36555416023663,34.71559633027523,33.35321100917431
107,2019-09-25 12:25:38,2019-09-25 13:43:03,42.4,97.2,132.01362248834144,38.43589743589744,36.6051282051282
108,2019-09-25 23:29:41,2019-09-26 01:08:24,25.2,74.8,131.71903896225362,35.421052631578945,33.31848852901484
109,2019-09-26 11:52:37,2019-09-26 12:45:17,36.8,66.0,133.05299708904107,34.33249370277078,33.158690176322416
110,2019-09-26 12:49:34,2019-09-26 13:30:24,65.6,86.8,133.74110829402514,35.53745928338762,34.351791530944624
111,2019-09-26 22:38:38,2019-09-27 00:44:27,28.4,70.4,130.2728673611111,35.32309322033898,33.50741525423729
112,2019-09-27 03:25:54,2019-09-27 06:18:41,40.8,97.2,133.20739392237982,34.92746913580247,32.8587962962963
113,2019-09-27 15:02:30,2019-09-27 17:15:00,31.2,99.6,134.56140715155948,38.485915492957744,36.743460764587525
114,2019-09-28 11:08:18,2019-09-28 12:20:05,53.2,99.6,135.59722590397513,34.23933209647495,32.66604823747681
115,2019-09-28 21:03:20,2019-09-28 22:37:55,54.8,99.6,131.22930687003972,36.874647887323945,34.88169014084507
116,2019-09-29 13:40:47,2019-09-29 15:17:41,10.4,59.6,131.59409334914181,38.23076923076923,36.44368131868132
117,2019-09-29 20:25:45,2019-09-29 22:31:56,24.0,87.6,132.567774157058,38.38120380147835,36.49841605068638
118,2019-09-30 03:15:49,2019-09-30 03:49:18,61.6,78.0,133.6082016361789,35.388888888888886,33.0
119,2019-09-30 10:45:39,2019-09-30 12:24:31,45.6,99.6,135.90975395061733,34.90700808625337,33.578167115902964
120,2019-10-01 00:34:29,2019-10-01 02:07:28,9.2,92.8,133.84184936370283,41.27077363896848,39.53581661891118
121,2019-10-01 06:09:05,2019-10-01 06:57:39,54.4,90.4,133.5814543479938,40.28219178082192,36.99178082191781
122,2019-10-01 15:35:50,2019-10-01 16:37:44,37.2,92.4,134.31317489432368,42.71397849462365,41.47096774193548
123,2019-10-02 01:54:55,2019-10-02 03:27:23,31.2,99.6,135.57093304702735,40.49279538904899,38.221902017291065
124,2019-10-02 16:25:04,2019-10-02 17:55:40,20.4,88.8,131.89948864725469,40.651537335285504,38.45827232796486
125,2019-10-02 18:48:26,2019-10-02 19:09:31,82.0,97.2,133.0011228983918,42.094339622641506,40.0
126,2019-10-03 02:09:47,2019-10-03 02:34:39,50.0,72.8,134.58541136695908,39.4468085106383,36.6436170212766
127,2019-10-03 02:34:58,2019-10-03 03:11:07,72.8,98.4,131.12567098524303,40.76470588235294,37.93382352941177
128,2019-10-03 07:30:58,2019-10-03 08:18:51,46.8,90.0,133.56794215856485,39.05833333333333,35.858333333333334
129,2019-10-03 08:21:30,2019-10-03 08:50:11,90.0,99.6,139.25727711226864,39.43981481481482,36.38425925925926
130,2019-10-03 13:44:02,2019-10-03 14:34:28,70.4,99.6,138.1015727406774,38.97361477572559,37.696569920844325
131,2019-10-04 00:51:41,2019-10-04 02:14:08,25.2,95.6,133.1524269965278,38.647819063004846,36.50565428109854
132,2019-10-04 11:55:46,2019-10-04 14:16:16,26.4,99.6,133.76726028384945,37.27703984819734,36.0853889943074
133,2019-10-05 10:16:09,2019-10-05 13:56:26,22.8,86.8,129.64649833767362,33.49152542372882,32.57990314769976
134,2019-10-05 22:15:43,2019-10-05 23:39:06,28.0,70.4,131.43366747248425,37.34504792332268,35.587859424920126
135,2019-10-06 07:35:40,2019-10-06 09:25:36,44.0,99.6,133.96882503996807,35.07272727272727,33.123636363636365
136,2019-10-06 17:02:36,2019-10-06 18:04:50,48.8,79.6,133.38672278571428,39.09615384615385,38.0
137,2019-10-07 00:41:23,2019-10-07 01:53:42,34.0,94.4,133.89651929267845,36.898710865561696,34.64825046040516
138,2019-10-07 06:38:32,2019-10-07 07:06:49,47.6,68.8,133.29600032756815,36.28169014084507,32.72300469483568
139,2019-10-07 07:11:53,2019-10-07 08:06:19,70.4,99.6,131.62178714326492,37.0,34.0
140,2019-10-08 00:03:22,2019-10-08 01:39:12,25.6,96.4,131.50230183811985,34.650485436893206,33.37031900138696
141,2019-10-08 15:57:31,2019-10-08 17:47:10,10.8,73.2,132.37894689725783,38.46051032806805,36.9453219927096
142,2019-10-08 19:33:38,2019-10-08 20:53:58,61.6,99.6,138.79908315789476,40.01326699834163,38.359867330016584
143,2019-10-09 03:35:43,2019-10-09 05:29:40,37.6,95.2,131.8902636791088,34.8140350877193,31.216374269005847
144,2019-10-09 18:42:57,2019-10-09 22:00:25,1.6,98.8,132.32274888260173,34.9561107359892,33.11883862255233
145,2019-10-20 19:20:31,2019-10-20 23:52:00,12.4,99.6,133.0764522680938,34.58959253804615,33.014727540500736
146,2019-10-21 13:55:20,2019-10-21 15:04:34,34.4,94.8,132.6975200469095,36.66346153846154,34.90576923076923
147,2019-10-22 00:07:57,2019-10-22 00:59:35,32.8,81.2,131.70277624540861,35.96134020618557,33.50257731958763
148,2019-10-22 13:52:31,2019-10-22 15:10:42,12.4,82.8,130.82086499960548,36.10562180579216,34.68483816013629
149,2019-10-22 21:32:27,2019-10-22 22:56:23,36.8,90.4,132.22369912935324,37.51746031746032,35.03492063492064
150,2019-10-23 06:05:27,2019-10-23 07:10:10,38.8,94.8,132.48241873511904,34.6275720164609,31.808641975308642
151,2019-10-23 16:50:33,2019-10-23 17:44:28,49.6,94.8,133.62945096177486,34.733333333333334,32.80246913580247
152,2019-10-24 06:04:46,2019-10-24 07:45:38,20.0,94.8,131.04893834855912,32.40422721268164,30.311756935270807
153,2019-10-24 21:38:42,2019-10-24 22:52:29,29.2,94.8,132.14698033960028,35.01083032490975,33.17870036101083
154,2019-10-25 05:20:35,2019-10-25 06:18:21,47.2,94.8,133.39320945378154,33.27880184331797,30.589861751152075
155,2019-10-25 18:44:15,2019-10-25 19:50:18,37.2,94.8,132.6850730420525,36.44758064516129,34.92741935483871
156,2019-10-26 18:21:36,2019-10-26 19:35:55,28.8,85.2,131.1638818927305,32.700716845878134,31.130824372759857
157,2019-10-27 02:41:48,2019-10-27 04:03:03,12.8,87.6,133.86895106766195,35.47540983606557,32.88360655737705
158,2019-10-27 16:05:55,2019-10-27 19:34:02,22.4,84.0,127.76058569173878,32.62139654067905,30.05893657911595
159,2019-10-28 02:05:16,2019-10-28 04:40:42,6.4,94.8,132.16613036073406,34.762435677530014,32.61663807890223
160,2019-10-28 16:04:31,2019-10-28 18:00:11,26.4,97.6,130.67045785541512,32.12557603686636,29.707373271889402
161,2019-10-29 03:38:50,2019-10-29 05:49:40,19.6,94.8,130.9086615322104,29.661241098677518,27.262461851475077
162,2019-10-29 16:30:08,2019-10-29 17:35:54,32.0,70.0,130.0779528216374,33.512145748987855,32.22672064777328
163,2019-10-29 21:40:15,2019-10-29 22:42:09,48.8,97.6,132.84998075193533,33.344086021505376,31.221505376344087
164,2019-10-30 11:47:21,2019-10-30 12:51:24,46.8,97.6,132.07478668799212,28.8981288981289,27.787941787941786
165,2019-10-31 01:59:43,2019-10-31 03:36:54,17.6,74.0,129.47821037726555,29.926128590971274,28.091655266757865
166,2019-10-31 08:03:23,2019-10-31 10:04:16,70.8,99.6,140.9170655285494,29.0,27.0
167,2019-11-01 08:33:26,2019-11-01 10:44:35,17.6,97.6,130.15740926736112,30.210365853658537,29.3140243902439
168,2019-11-01 18:45:26,2019-11-01 19:54:49,50.4,93.6,133.26788054269548,35.16890595009597,33.41458733205374
169,2019-11-02 03:47:58,2019-11-02 06:07:07,12.0,97.6,131.61093037707687,36.53352490421456,33.33045977011494
170,2019-11-02 13:39:22,2019-11-02 14:55:49,50.8,97.6,133.44517118352329,35.775261324041814,34.34494773519164
171,2019-11-03 01:28:21,2019-11-03 02:37:28,42.4,76.8,132.83559941311373,34.190751445086704,32.40655105973025
172,2019-11-03 07:55:25,2019-11-03 10:04:34,18.0,90.8,132.72131527396215,34.64809081527348,32.45304437564499
173,2019-11-04 11:36:22,2019-11-04 12:44:09,26.4,70.0,129.8172404880224,29.844793713163064,28.664047151277014
174,2019-11-04 17:13:42,2019-11-04 18:53:55,34.8,97.6,132.02133880042467,34.96941489361702,33.670212765957444
175,2019-11-05 04:38:29,2019-11-05 06:07:58,30.4,82.0,130.35570289082685,32.08915304606241,29.815750371471026
176,2019-11-05 14:43:54,2019-11-05 16:03:01,43.6,83.2,132.1884321219136,32.43434343434343,30.89057239057239
177,2019-11-06 10:59:18,2019-11-06 12:19:21,24.0,95.2,129.9274036770443,30.282861896838604,28.930116472545755
178,2019-11-07 02:29:18,2019-11-07 03:47:28,14.0,83.6,130.73971279533848,32.29301533219761,30.272572402044293
179,2019-11-07 13:14:39,2019-11-07 14:53:03,16.8,97.6,131.6662609185919,33.862162162162164,32.02162162162162
180,2019-11-08 00:32:27,2019-11-08 01:34:46,34.8,91.2,132.2382335204886,35.42307692307692,32.50213675213675
181,2019-11-08 16:05:20,2019-11-08 17:29:00,28.0,97.6,130.7805633680556,33.297770700636946,31.761146496815286
182,2019-11-09 02:02:42,2019-11-09 03:41:58,19.2,70.4,129.5912324001736,31.86308724832215,28.92214765100671
183,2019-11-09 23:52:20,2019-11-10 01:59:45,4.4,68.8,130.89427038043482,30.63389121338912,28.944560669456067
184,2019-11-10 07:07:30,2019-11-10 09:33:36,12.4,95.6,131.66252674946583,33.143248175182485,30.315693430656935
185,2019-11-10 22:17:12,2019-11-10 23:52:19,16.8,97.6,131.2168160151953,35.15966386554622,32.627450980392155
186,2019-11-11 16:31:05,2019-11-11 18:03:57,22.4,97.6,130.71525677637413,34.53228120516499,32.20803443328551
187,2019-11-12 01:17:10,2019-11-12 02:38:41,38.8,83.6,131.94492559523812,32.62581699346405,30.16830065359477
188,2019-11-12 15:13:25,2019-11-12 16:54:47,8.0,66.4,130.4361971175799,32.98687664041995,31.658792650918635
189,2019-11-12 22:48:33,2019-11-12 23:52:12,32.4,88.4,131.85266253720238,34.84937238493724,32.72594142259414
190,2019-11-13 13:21:32,2019-11-13 14:48:05,28.0,97.6,130.97882039830782,34.3778801843318,32.625192012288785
191,2019-11-14 01:38:15,2019-11-14 02:58:02,24.4,92.4,131.9136332393791,33.59098497495826,31.02170283806344
192,2019-11-14 07:20:21,2019-11-14 08:22:43,48.4,97.6,132.4558665848013,33.498933901918974,30.181236673773988
193,2019-11-14 17:17:30,2019-11-14 17:39:58,43.6,64.4,132.8075214543269,32.423529411764704,30.458823529411763
194,2019-11-15 03:05:40,2019-11-15 04:30:39,26.4,97.6,132.180566434535,32.35423197492163,29.448275862068964
195,2019-11-15 15:22:48,2019-11-15 17:10:13,31.2,97.6,131.43797877761045,33.30024813895782,31.858560794044664
196,2019-11-16 02:31:56,2019-11-16 04:03:04,6.8,86.4,133.15788996196258,35.68421052631579,33.11257309941521
197,2019-11-16 15:33:33,2019-11-16 17:37:52,27.2,97.6,131.50243632812501,33.43576017130621,31.885438972162742
198,2019-11-17 00:20:13,2019-11-17 01:55:45,33.6,93.6,132.17739483333338,34.80753138075314,31.917712691771268
199,2019-11-18 00:39:20,2019-11-18 01:57:32,12.0,84.8,132.0132077590812,34.32027257240205,32.54003407155025
200,2019-11-18 12:39:10,2019-11-18 13:34:40,36.8,88.4,131.60440014804044,32.68345323741007,31.359712230215827
201,2019-11-18 19:02:13,2019-11-18 20:02:16,49.2,97.6,133.03191719467404,33.352549889135254,30.953436807095343
202,2019-11-19 20:52:53,2019-11-19 21:15:58,26.4,47.6,133.1538232573375,27.14367816091954,25.74137931034483
203,2019-11-19 21:17:52,2019-11-19 22:22:34,48.4,97.6,130.82182105916894,31.220164609053498,29.462962962962962
204,2019-11-20 23:05:20,2019-11-21 00:39:08,9.6,91.2,130.82954576695263,30.508522727272727,29.007102272727273
205,2019-11-21 13:00:46,2019-11-21 14:23:06,28.8,97.6,131.44817800589473,30.379644588045235,29.050080775444265
206,2019-11-22 01:08:22,2019-11-22 02:42:52,22.4,76.8,129.70308004493467,29.70985915492958,27.487323943661973
207,2019-11-22 13:58:04,2019-11-22 15:30:24,32.4,85.2,130.86747709122474,29.61038961038961,28.226551226551226
208,2019-11-23 00:09:41,2019-11-23 02:16:34,13.2,86.8,129.86944298384662,33.36764705882353,30.95798319327731
209,2019-11-23 12:41:03,2019-11-23 14:48:13,16.8,90.4,130.16231751962562,31.99895178197065,30.632075471698112
210,2019-11-24 00:14:53,2019-11-24 01:53:54,36.0,92.0,132.31133009424602,31.890982503364736,29.627187079407808
211,2019-11-24 11:59:26,2019-11-24 14:19:08,49.2,94.8,132.73416181773882,28.92557251908397,27.33969465648855
212,2019-11-25 15:10:05,2019-11-25 17:18:58,3.2,68.0,131.57877977109055,32.560496380558426,31.19751809720786
213,2019-11-25 23:43:14,2019-11-26 01:02:29,34.4,97.6,132.3810338871308,32.34621848739496,29.88403361344538
214,2019-11-26 12:31:02,2019-11-26 14:50:35,12.0,83.6,129.60457695747982,29.904489016236866,28.60458452722063
215,2019-11-26 23:03:00,2019-11-27 01:40:11,9.6,89.6,130.37405408430556,32.81849024597116,30.696352841391008
216,2019-11-27 12:28:32,2019-11-27 15:01:18,20.0,71.2,129.7633404785156,30.853403141361255,29.67888307155323
217,2019-11-27 22:27:29,2019-11-27 23:50:03,28.0,97.6,132.45285517640488,33.37520128824477,31.62157809983897
218,2019-11-28 07:48:17,2019-11-28 09:41:01,36.4,97.6,130.36547167755992,25.962174940898347,23.18439716312057
219,2019-11-28 17:26:26,2019-11-28 18:34:13,45.6,97.6,132.25867562500002,29.023575638506877,27.51080550098232
220,2019-11-29 19:32:55,2019-11-29 21:29:07,13.6,87.6,130.35952173611113,27.884174311926607,26.357798165137616
221,2019-11-30 07:12:11,2019-11-30 09:26:01,15.6,97.6,127.60711061991871,25.933266932270918,23.677290836653388
222,2019-11-30 23:08:47,2019-11-30 23:57:05,14.8,38.4,134.4743071327684,26.619834710743802,24.94490358126722
223,2019-11-30 23:58:33,2019-12-01 00:56:27,37.6,67.2,128.85263462087084,29.372413793103448,27.641379310344828
224,2019-12-01 21:24:46,2019-12-01 23:59:24,2.0,97.6,130.00478080834498,29.69137931034483,27.518103448275863
225,2019-12-02 05:10:08,2019-12-02 06:02:43,60.8,97.6,132.69929047403383,26.549367088607596,22.944303797468354
226,2019-12-02 18:10:43,2019-12-02 19:41:18,22.4,97.6,129.25883611480498,27.211764705882352,25.833823529411763
227,2019-12-03 10:50:51,2019-12-03 11:42:13,64.8,97.6,132.27288272357725,19.424870466321245,18.194300518134714
228,2019-12-04 00:46:24,2019-12-04 01:30:50,46.8,87.2,132.1277310849835,22.320359281437124,20.823353293413174
229,2019-12-04 17:24:00,2019-12-04 18:51:55,25.2,97.6,129.35233791052795,28.334848484848486,26.88939393939394
230,2019-12-05 04:23:34,2019-12-05 04:50:16,24.8,41.2,135.87433680555554,22.98507462686567,20.427860696517413
231,2019-12-05 04:52:51,2019-12-05 06:28:47,41.2,97.6,131.0044428536249,26.3,24.073611111111113
232,2019-12-05 11:43:56,2019-12-05 12:34:38,59.6,97.6,131.64212081140352,26.58005249343832,24.186351706036746
233,2019-12-06 00:12:03,2019-12-06 01:52:15,16.4,97.6,131.28235799637386,28.382978723404257,26.429521276595743
