cycle_num,time_s,time_e,SOC_s,SOC_e,charge_capacity,Tmax,Tmin
52,2019-08-20 03:03:19,2019-08-20 04:55:47,40.8,96.8,133.18177155049605,35.817535545023695,33.872037914691944
53,2019-08-20 17:38:01,2019-08-20 20:20:16,24.8,99.6,135.02619896464648,40.98027937551356,39.414954806902216
54,2019-08-21 03:33:30,2019-08-21 04:53:49,47.2,99.6,136.03350507845636,39.67661691542288,37.2106135986733
55,2019-08-21 13:32:49,2019-08-21 15:09:33,41.6,96.0,133.86440870098042,40.96556473829201,39.28512396694215
56,2019-08-21 22:06:40,2019-08-21 23:28:51,44.0,99.6,136.3972851169065,42.027552674230144,39.54294975688817
57,2019-08-22 16:09:41,2019-08-22 17:43:00,36.0,99.6,135.8309072239693,41.12553495007133,39.35948644793152
58,2019-08-23 06:58:05,2019-08-23 08:52:38,38.0,98.8,133.6989986522295,37.74099883855981,35.05691056910569
59,2019-08-23 21:42:16,2019-08-24 00:14:17,21.6,99.6,134.94672075854703,37.33216476774759,34.643295354951796
60,2019-08-24 23:13:45,2019-08-25 00:25:40,28.4,92.8,133.26061187241203,42.412962962962965,41.08148148148148
61,2019-08-25 04:51:19,2019-08-25 06:03:53,55.6,99.6,136.89598385416667,41.75045871559633,38.53577981651376
62,2019-08-25 16:52:56,2019-08-25 18:35:34,49.6,98.8,134.22733525293586,37.749350649350646,35.63636363636363
63,2019-08-26 14:55:33,2019-08-26 16:37:21,23.6,99.6,131.5424188048246,35.1348167539267,33.69109947643979
64,2019-08-27 01:32:26,2019-08-27 02:26:37,38.0,88.0,133.70931884722225,36.78869778869779,34.57493857493858
65,2019-08-27 15:42:34,2019-08-27 17:32:32,18.0,74.0,132.15747649305558,38.5660606060606,36.916363636363634
66,2019-08-28 09:57:12,2019-08-28 11:51:12,48.4,99.6,136.42245002712673,35.15617715617716,33.94172494172494
67,2019-08-28 21:56:41,2019-08-28 23:53:49,21.2,87.6,132.852774414324,41.68714448236633,39.7542662116041
68,2019-08-28 23:54:13,2019-08-29 00:20:54,88.0,98.8,138.74283953189305,43.0,40.666666666666664
69,2019-08-29 06:26:06,2019-08-29 07:30:33,61.2,99.6,137.96482889178242,38.92355371900826,36.27066115702479
70,2019-08-29 23:05:21,2019-08-30 01:18:47,13.2,80.4,133.30685578703705,37.75124875124875,35.91508491508492
71,2019-08-30 11:39:03,2019-08-30 13:03:58,24.4,72.8,131.81774585629014,35.569640062597806,33.320813771518
72,2019-08-30 18:30:04,2019-08-30 20:44:05,32.8,99.6,136.20824701222557,37.410536779324055,35.83300198807157
73,2019-08-31 01:32:38,2019-08-31 02:40:09,59.6,99.6,136.51854082638891,37.77909270216963,34.94871794871795
74,2019-08-31 13:16:59,2019-08-31 14:49:19,56.4,98.8,135.4207543966195,34.76479076479077,33.0
75,2019-09-01 02:00:12,2019-09-01 03:46:24,26.4,99.6,133.54375450819674,34.50313676286073,32.6900878293601
76,2019-09-01 13:58:17,2019-09-01 15:27:32,35.2,99.6,134.1988687888199,39.985074626865675,38.625373134328356
77,2019-09-02 13:35:20,2019-09-02 16:10:46,18.8,99.6,132.8984212235286,35.18353344768439,33.46397941680961
78,2019-09-03 03:52:31,2019-09-03 06:52:30,12.0,98.8,133.55273567108296,34.42962962962963,32.543703703703706
79,2019-09-03 17:40:16,2019-09-03 19:40:05,12.8,99.6,133.7039081685228,40.49833147942158,38.53948832035595
80,2019-09-04 23:06:41,2019-09-05 00:37:17,30.4,99.2,131.8189054344315,35.455882352941174,33.90588235294118
81,2019-09-05 12:05:45,2019-09-05 13:20:52,37.2,98.0,132.21148057383044,36.61524822695036,34.75
82,2019-09-05 21:12:07,2019-09-05 22:21:46,54.4,99.6,136.40045696902658,38.82600382409178,36.83556405353728
83,2019-09-06 15:04:03,2019-09-06 17:30:36,24.0,99.6,133.60459913653736,39.98638838475499,38.502722323049
84,2019-09-07 15:16:20,2019-09-07 16:34:07,24.0,90.0,132.00533627314817,42.74486301369863,41.0736301369863
85,2019-09-08 01:51:22,2019-09-08 03:59:51,19.6,84.0,132.16814696256037,40.23547717842324,38.136929460580916
86,2019-09-08 10:35:44,2019-09-08 12:00:27,43.2,99.6,135.6444936145587,40.54874213836478,38.666666666666664
87,2019-09-08 23:43:48,2019-09-09 01:58:25,30.8,99.6,134.09150874515507,38.43960396039604,35.8029702970297
88,2019-09-09 15:07:29,2019-09-09 16:23:56,46.8,90.0,132.95508350694442,38.90418118466899,37.4808362369338
89,2019-09-10 00:05:34,2019-09-10 01:23:37,24.0,92.0,132.28567996527778,41.22866894197952,39.04607508532423
90,2019-09-10 17:51:39,2019-09-10 19:40:32,10.8,98.8,131.5739573895202,43.4124847001224,41.44308445532436
91,2019-09-11 04:17:47,2019-09-11 06:08:39,45.2,99.6,135.85726031454251,39.05649038461539,36.70552884615385
92,2019-09-11 14:50:17,2019-09-11 17:29:36,16.8,99.6,133.76157259460547,42.2744769874477,40.922175732217575
93,2019-09-12 01:45:16,2019-09-12 03:05:11,44.4,88.8,133.76441861236236,39.235,36.85333333333333
94,2019-09-12 23:37:08,2019-09-13 02:04:31,3.2,76.4,132.1638254348816,39.78119349005425,37.93399638336347
95,2019-09-13 04:25:29,2019-09-13 05:29:32,62.4,99.6,138.52069635603345,40.08523908523909,37.725571725571726
96,2019-09-13 13:29:39,2019-09-13 14:50:54,24.8,70.8,132.726659897343,40.78032786885246,39.337704918032784
97,2019-09-13 18:25:50,2019-09-13 20:29:48,37.6,99.6,136.28863469534053,43.23225806451613,41.589247311827954
98,2019-09-16 06:34:05,2019-09-16 08:44:50,40.0,99.6,134.28716694863908,32.59429153924567,31.258919469928646
99,2019-09-16 21:43:44,2019-09-17 00:22:15,16.0,95.6,132.19601843069518,38.191757779646764,36.40285954583684
100,2019-09-17 07:58:49,2019-09-17 10:12:47,34.8,98.8,132.9421265920139,34.16019900497513,31.960199004975124
101,2019-09-17 17:34:27,2019-09-17 18:07:32,47.2,68.0,134.75062158787395,37.98393574297189,35.95180722891566
102,2019-09-17 18:33:48,2019-09-17 19:37:03,69.2,99.6,137.08417082419598,38.36421052631579,36.49263157894737
103,2019-09-19 14:21:43,2019-09-19 16:52:04,17.6,98.8,132.26727228037768,35.09911504424779,33.84867256637168
104,2019-09-20 10:25:55,2019-09-20 11:48:14,60.8,99.6,129.99422273768616,33.32200647249191,32.0
105,2019-09-21 09:39:07,2019-09-21 11:40:19,12.4,99.6,133.03953367737006,33.29010989010989,32.005494505494504
106,2019-09-21 22:41:36,2019-09-22 00:17:48,32.0,99.6,134.85796045775805,38.350415512465375,36.66343490304709
107,2019-09-22 06:16:36,2019-09-22 07:28:31,55.2,99.6,136.32512175613115,34.63148148148148,31.566666666666666
108,2019-09-22 17:45:21,2019-09-22 19:30:22,44.0,99.6,134.4224500874301,38.078680203045685,36.83121827411168
109,2019-09-23 02:41:57,2019-09-23 03:23:27,66.8,96.0,133.8338208666286,34.625,32.49038461538461
110,2019-09-23 12:33:20,2019-09-23 14:38:55,32.0,99.6,134.86354282955298,35.65959703075291,34.28632025450689
111,2019-09-25 12:43:00,2019-09-25 14:50:28,29.2,99.6,135.37393208057136,36.63949843260188,35.152560083594565
112,2019-09-25 19:42:24,2019-09-25 20:40:51,72.8,99.6,138.1943551927861,36.77676537585421,35.51480637813212
113,2019-09-26 03:13:41,2019-09-26 04:50:00,42.4,99.6,135.45135348921912,37.540689655172415,34.89793103448276
114,2019-09-26 19:27:59,2019-09-26 21:30:20,6.8,99.6,133.3777658480005,41.0,39.050108932461875
115,2019-09-27 02:27:24,2019-09-27 03:19:58,62.0,91.6,134.02652248498504,38.0,35.0
116,2019-09-27 17:28:25,2019-09-27 19:58:10,22.4,99.6,134.0274779253023,38.44849023090586,37.06216696269982
117,2019-09-28 03:42:53,2019-09-28 08:10:00,29.6,99.6,135.64185354523806,34.74588117823265,32.51422865701448
118,2019-09-28 19:49:01,2019-09-28 21:38:50,2.8,95.2,132.22700984848487,42.35272727272727,40.48848484848485
119,2019-09-30 02:10:27,2019-09-30 04:22:33,2.8,99.6,133.5389906838269,38.00100908173562,35.976791120080726
120,2019-10-01 06:41:20,2019-10-01 09:19:10,17.6,99.6,132.19752727642276,35.304054054054056,33.30236486486486
121,2019-10-01 16:50:22,2019-10-01 18:21:37,40.8,99.6,136.31115148337113,42.8043795620438,41.13284671532847
122,2019-10-02 06:19:13,2019-10-02 08:22:30,9.2,99.6,131.3123749569813,38.307027027027026,35.821621621621624
123,2019-10-03 01:50:24,2019-10-03 03:00:02,11.6,35.2,128.35197949623353,35.00381679389313,33.232824427480914
124,2019-10-03 03:00:23,2019-10-03 05:57:18,35.2,94.8,129.12546893642804,36.18613413715147,34.31348907309721
125,2019-10-03 17:03:51,2019-10-03 18:27:30,39.6,82.0,130.46978312237945,39.89968152866242,37.88694267515923
126,2019-10-04 05:46:11,2019-10-04 07:13:11,55.6,99.6,135.25195761994954,34.807044410413475,32.93261868300153
127,2019-10-04 22:55:01,2019-10-05 00:44:17,22.0,99.6,132.23338257803553,39.30853658536585,37.04024390243902
128,2019-10-05 21:25:35,2019-10-05 23:09:39,26.4,99.6,133.27447054113543,39.79257362355954,37.921895006402046
129,2019-10-06 04:31:22,2019-10-06 05:55:09,46.0,99.6,134.13095223103235,39.925278219395864,36.82670906200318
130,2019-10-06 22:20:42,2019-10-07 00:09:10,13.2,99.2,129.478821375969,38.52825552825553,36.49140049140049
131,2019-10-07 23:49:54,2019-10-08 01:33:03,16.4,94.4,129.63031620548432,35.41881443298969,33.77577319587629
132,2019-10-08 06:16:43,2019-10-08 07:33:58,51.6,99.6,135.62788489872685,36.42413793103448,33.68448275862069
133,2019-10-08 12:23:45,2019-10-08 13:49:16,59.6,99.6,136.64231498611116,37.0,35.018691588785046
134,2019-10-08 23:14:03,2019-10-09 00:52:48,19.2,93.6,130.25804955010454,38.76075268817204,35.85752688172043
135,2019-10-09 16:43:52,2019-10-09 18:36:21,19.2,99.6,131.25254030023495,37.1718009478673,35.68601895734597
136,2019-10-10 04:48:35,2019-10-10 06:09:42,50.8,99.6,136.16525754212205,34.90147783251231,32.8752052545156
137,2019-10-10 16:24:08,2019-10-10 18:23:39,1.6,41.6,129.92581369305557,38.48552338530067,36.88307349665924
138,2019-10-10 18:28:54,2019-10-10 19:37:22,41.6,64.4,130.62773036062376,39.0,37.03875968992248
139,2019-10-11 00:15:11,2019-10-11 02:31:17,16.0,94.4,130.56887105300456,38.90205680705191,36.202742409402546
140,2019-10-11 16:59:09,2019-10-11 18:13:26,18.0,61.2,128.39228944187246,38.191071428571426,36.88214285714286
141,2019-10-11 23:04:23,2019-10-12 00:45:33,23.6,99.6,132.99702757492688,40.725,38.49605263157895
142,2019-10-12 13:54:35,2019-10-12 15:42:06,42.4,99.2,131.9593926594288,38.45724907063197,37.265179677819084
143,2019-10-13 00:57:48,2019-10-13 02:38:48,24.4,76.0,129.4459517214686,37.28627968337731,35.20448548812665
144,2019-10-13 21:02:08,2019-10-13 22:53:57,19.6,99.6,132.02689630555554,35.9404052443385,34.45172824791418
145,2019-10-14 10:51:28,2019-10-14 13:22:23,7.2,94.4,130.35539008346078,34.9726148409894,32.95141342756184
146,2019-10-14 20:19:18,2019-10-14 21:56:12,48.0,98.8,132.4525622594051,36.56438356164384,34.28219178082192
147,2019-10-15 03:11:26,2019-10-15 04:12:09,59.2,89.6,132.12713518823102,34.0,31.135964912280702
148,2019-10-15 06:25:52,2019-10-15 07:16:34,76.0,99.6,138.68432722457632,32.91076115485564,30.616797900262466
149,2019-10-15 15:59:13,2019-10-15 16:55:25,38.0,88.4,130.3233579089506,36.11583924349882,34.70449172576832
150,2019-10-15 21:16:43,2019-10-15 21:57:41,52.8,78.8,132.11649794871798,36.05194805194805,33.95454545454545
151,2019-10-16 04:32:04,2019-10-16 05:51:59,36.4,98.4,130.8195424395161,34.68833333333333,32.155
152,2019-10-16 17:37:56,2019-10-16 19:35:12,13.6,99.6,131.48306766795866,38.025,36.41136363636364
153,2019-10-17 12:21:03,2019-10-17 13:47:34,14.0,91.2,127.99772602727406,34.59230769230769,33.38923076923077
154,2019-10-18 02:30:57,2019-10-18 04:23:39,14.0,99.6,129.4666415238837,36.073113207547166,34.055424528301884
155,2019-10-18 12:05:58,2019-10-18 13:12:33,49.6,94.8,131.0832309857424,34.49,32.644
156,2019-10-18 18:38:45,2019-10-18 19:16:07,60.4,82.0,130.17441170267492,36.0,34.22419928825623
157,2019-10-19 02:01:32,2019-10-19 04:18:17,15.6,94.8,129.740453861532,36.934697855750485,34.36744639376219
158,2019-10-19 21:17:42,2019-10-19 22:51:30,36.0,94.8,130.8397874362245,35.38494318181818,33.53409090909091
159,2019-10-20 14:36:36,2019-10-20 15:56:20,6.8,82.4,130.17532832524984,38.31666666666667,36.85166666666667
160,2019-10-21 00:45:19,2019-10-21 02:32:19,40.4,94.8,130.3062547283497,33.778331257783314,31.73225404732254
161,2019-10-21 11:42:10,2019-10-21 13:04:14,31.2,97.6,129.95169120021757,34.90909090909091,33.44318181818182
162,2019-10-21 22:41:36,2019-10-22 00:04:51,23.6,94.8,130.01629902270602,37.4096,35.1792
163,2019-10-22 04:00:46,2019-10-22 04:20:30,66.4,76.0,132.7638618981482,35.0,32.0
164,2019-10-22 11:29:52,2019-10-22 12:37:22,37.6,94.8,130.9969188616939,33.81262327416174,32.26232741617357
165,2019-10-22 17:47:52,2019-10-22 18:40:02,52.0,94.8,131.285378845405,37.48724489795919,35.515306122448976
166,2019-10-23 04:12:29,2019-10-23 05:36:49,46.4,94.8,130.9734278007346,32.2654028436019,30.379146919431278
167,2019-10-23 13:58:32,2019-10-23 15:14:19,17.6,63.6,127.13199856280197,35.24780316344464,33.15114235500879
168,2019-10-23 23:17:39,2019-10-24 01:03:11,3.2,84.4,129.91909763615217,36.8562421185372,34.24464060529634
169,2019-10-24 11:42:04,2019-10-24 14:16:29,22.8,75.6,127.70575160458752,31.093884582256674,29.931955211024977
170,2019-10-24 14:30:52,2019-10-24 15:00:40,74.8,84.8,130.12671633333335,32.0,31.0
171,2019-10-24 19:45:04,2019-10-24 21:00:55,52.0,94.8,131.12744938019213,33.626315789473686,32.219298245614034
172,2019-10-25 05:09:38,2019-10-25 06:04:21,49.6,94.8,130.9262542158309,32.236009732360095,30.07785888077859
173,2019-10-25 16:50:10,2019-10-25 18:17:59,14.4,66.0,127.92826910529713,35.61933534743203,34.070996978851966
174,2019-10-26 02:16:44,2019-10-26 04:44:51,3.2,79.6,128.75112485093078,35.45773381294964,33.38039568345324
175,2019-10-26 07:54:35,2019-10-26 08:57:49,63.2,94.8,131.95057904113926,34.97052631578947,32.53473684210526
176,2019-10-26 16:51:36,2019-10-26 18:06:43,39.6,77.6,130.4738970804094,33.726950354609926,32.040780141843975
177,2019-10-27 01:23:03,2019-10-27 03:24:49,16.0,79.2,127.82891513493317,33.59781420765027,31.463387978142077
178,2019-10-27 10:58:34,2019-10-27 11:44:04,56.4,94.8,131.6152324725116,30.54385964912281,28.573099415204677
179,2019-10-27 22:00:33,2019-10-27 23:31:57,16.0,94.8,129.10864259729271,35.67201166180758,33.95918367346939
180,2019-10-28 17:47:52,2019-10-28 19:12:51,26.4,97.6,129.0834565445537,31.274294670846395,29.435736677115987
181,2019-10-29 11:50:21,2019-10-29 13:26:17,22.8,85.6,127.56781095187546,30.445833333333333,29.377777777777776
182,2019-10-29 18:38:36,2019-10-29 19:28:08,43.6,68.8,130.0652892416226,33.59249329758713,31.699731903485254
183,2019-10-30 16:29:25,2019-10-30 17:04:54,20.4,32.4,128.4789844675926,27.828358208955223,26.559701492537314
184,2019-10-30 17:10:12,2019-10-30 19:06:28,31.6,72.0,125.15543850385038,30.406178489702516,29.221967963386728
185,2019-10-30 22:28:55,2019-10-31 00:00:19,40.8,97.6,131.24370084849377,32.84110787172012,30.97813411078717
186,2019-10-31 05:24:20,2019-10-31 06:56:40,51.6,97.6,131.34178784057974,31.001443001443,28.47763347763348
187,2019-10-31 18:59:11,2019-10-31 20:48:52,35.6,97.6,130.37312512768818,32.036452004860266,30.691373025516402
188,2019-11-01 02:14:06,2019-11-01 02:55:19,45.2,66.0,130.55938050881412,32.983870967741936,30.596774193548388
189,2019-11-01 04:05:59,2019-11-01 04:58:17,57.6,97.6,131.50599395138894,33.974554707379134,31.412213740458014
190,2019-11-01 18:58:33,2019-11-01 19:56:19,41.2,78.8,129.3691106235225,34.54838709677419,33.3963133640553
191,2019-11-02 02:36:11,2019-11-02 04:15:27,12.4,97.2,129.56724754651466,37.163758389261744,34.58657718120806
192,2019-11-02 15:27:58,2019-11-02 16:33:36,35.2,77.6,129.45154613469606,36.45841784989858,34.614604462474645
193,2019-11-03 11:19:46,2019-11-03 13:46:16,14.8,90.4,128.93436977696942,33.22020018198362,31.70427661510464
194,2019-11-03 20:28:24,2019-11-03 21:21:14,55.6,97.6,131.89528270833335,35.38287153652393,33.19647355163728
195,2019-11-04 05:37:42,2019-11-04 07:04:33,26.8,97.6,130.13313506159764,33.765337423312886,31.440184049079754
196,2019-11-04 18:49:30,2019-11-04 20:03:01,38.4,97.6,130.1657471377628,35.125,33.7518115942029
197,2019-11-05 01:03:21,2019-11-05 01:49:55,58.4,96.8,131.05581630135995,34.66571428571429,32.2
198,2019-11-05 13:14:30,2019-11-05 14:12:40,36.8,90.4,129.5824316153607,31.810068649885583,30.720823798627002
199,2019-11-06 00:36:09,2019-11-06 02:03:17,12.4,92.4,129.16540990972223,35.154434250764524,32.64831804281346
200,2019-11-06 15:02:02,2019-11-06 16:14:37,22.8,90.4,129.14324152695593,34.357798165137616,33.095412844036694
201,2019-11-07 02:39:47,2019-11-07 04:01:19,20.8,94.0,129.71558229546145,33.40359477124183,31.285947712418302
202,2019-11-07 13:38:38,2019-11-07 14:39:21,38.4,93.2,129.55674336982966,35.05921052631579,33.39254385964912
203,2019-11-07 19:45:30,2019-11-07 20:26:59,65.2,97.6,131.22627802640608,34.78846153846154,32.57371794871795
204,2019-11-08 20:10:08,2019-11-08 21:48:27,13.6,97.6,128.21842374007937,34.34010840108401,32.86585365853659
205,2019-11-09 14:12:16,2019-11-09 14:52:02,46.8,83.2,131.25176933760682,30.702341137123746,29.193979933110366
206,2019-11-09 23:54:45,2019-11-10 01:15:44,26.0,97.2,128.5261470213015,32.389802631578945,30.411184210526315
207,2019-11-10 06:07:53,2019-11-10 07:10:51,50.0,97.6,130.73855784313727,31.513742071881605,28.454545454545453
208,2019-11-10 19:08:15,2019-11-10 20:32:51,30.0,97.6,129.0922755095332,33.962204724409446,32.55905511811024
209,2019-11-10 23:10:10,2019-11-10 23:35:33,81.6,97.6,132.04533960069446,34.817708333333336,31.979166666666668
210,2019-11-11 17:51:32,2019-11-11 19:39:59,3.6,97.2,128.42992669011159,36.46191646191646,35.065110565110565
211,2019-11-12 06:18:15,2019-11-12 07:56:35,16.4,97.6,129.024621969075,32.90785907859079,30.68970189701897
212,2019-11-13 11:59:35,2019-11-13 13:37:39,15.6,97.6,128.24898089092142,30.907608695652176,30.26766304347826
213,2019-11-14 00:26:25,2019-11-14 01:59:01,18.8,97.6,128.68901538000566,33.84748201438849,31.30791366906475
214,2019-11-14 19:58:11,2019-11-14 21:35:42,18.4,97.6,128.3890178433642,32.673497267759565,31.389344262295083
215,2019-11-15 12:24:26,2019-11-15 13:35:33,39.6,97.6,129.6782278903257,30.582397003745317,29.50936329588015
216,2019-11-16 01:34:19,2019-11-16 03:07:59,20.0,97.6,129.30055235001436,32.79658605974395,30.89615931721195
217,2019-11-16 11:02:14,2019-11-16 13:01:31,23.2,97.6,129.74758904943252,31.878348214285715,29.772321428571427
218,2019-11-17 00:10:24,2019-11-17 01:18:59,26.4,89.2,128.8364022735315,33.667961165048546,31.452427184466018
219,2019-11-17 04:20:17,2019-11-17 05:06:18,50.4,90.0,130.72209915824914,35.46242774566474,32.23699421965318
220,2019-11-17 14:29:40,2019-11-17 15:53:12,48.4,90.8,130.63346554638363,31.953748006379584,30.585326953748005
221,2019-11-17 22:41:23,2019-11-17 23:32:13,36.8,85.2,129.51329228363178,35.45026178010471,33.20680628272251
222,2019-11-18 13:12:32,2019-11-18 14:49:05,17.6,97.6,128.14140015104167,34.281379310344825,33.05241379310345
223,2019-11-19 01:48:00,2019-11-19 03:19:24,17.2,96.0,128.5791611146362,30.338192419825074,27.848396501457724
224,2019-11-20 03:42:03,2019-11-20 05:26:47,8.0,97.6,128.74205894717264,28.866412213740457,27.368956743002546
225,2019-11-20 13:39:30,2019-11-20 14:49:41,41.2,82.0,128.94784912854033,30.062618595825427,28.311195445920305
226,2019-11-20 20:29:26,2019-11-20 21:14:56,45.6,88.0,130.1913325209644,31.128654970760234,29.07017543859649
227,2019-11-21 01:06:33,2019-11-21 01:57:07,50.8,94.4,130.66300397553516,32.626315789473686,29.69736842105263
228,2019-11-21 12:54:23,2019-11-21 14:30:03,38.4,97.6,129.99164058042416,30.958217270194986,29.58356545961003
229,2019-11-21 20:32:58,2019-11-21 21:01:56,60.8,80.0,130.78081882233795,31.44954128440367,29.220183486238533
230,2019-11-22 05:05:56,2019-11-22 06:43:27,18.8,97.6,127.57165433058377,31.099726775956285,28.5396174863388
231,2019-11-22 17:38:23,2019-11-22 19:21:39,11.2,97.6,127.86521784336422,35.30967741935484,33.46322580645161
232,2019-11-23 21:26:54,2019-11-23 23:16:58,28.4,97.6,129.72548029865132,31.70096852300242,30.2409200968523
233,2019-11-24 23:10:08,2019-11-25 00:24:51,39.2,97.6,129.94178777111875,31.60071301247772,30.060606060606062
234,2019-11-25 06:05:35,2019-11-25 07:40:19,50.4,97.6,131.34613870645012,30.88888888888889,28.49085794655415
