cycle_num,time_s,time_e,SOC_s,SOC_e,charge_capacity,Tmax,Tmin
39,2019-08-12 00:55:37,2019-08-12 02:51:42,11.6,99.6,135.19237756313132,41.3134328358209,38.330654420206656
40,2019-08-13 08:45:58,2019-08-13 10:49:03,29.6,99.6,133.04204811706347,33.73081081081081,32.611891891891894
41,2019-08-14 02:00:51,2019-08-14 04:48:33,8.8,90.4,134.61260923202616,39.26232114467408,36.629570747217805
42,2019-08-14 19:49:05,2019-08-14 21:11:49,26.0,66.4,132.76921779427943,40.06602254428341,37.370370370370374
43,2019-08-14 23:23:50,2019-08-14 23:53:51,50.8,78.4,134.49257086352654,40.73893805309734,38.58849557522124
44,2019-08-14 23:59:51,2019-08-15 00:39:05,84.0,99.6,146.8629360933049,42.0,40.0
45,2019-08-15 06:16:05,2019-08-15 07:35:12,51.2,95.6,133.62324852352353,36.02020202020202,32.47811447811448
46,2019-08-15 19:23:15,2019-08-15 22:20:38,6.8,99.6,134.79505101472702,39.07432432432432,36.82657657657658
47,2019-08-16 10:41:58,2019-08-16 12:53:58,27.6,99.6,136.2819560320216,38.21796165489405,36.7941473259334
48,2019-08-17 14:19:48,2019-08-17 16:54:50,12.4,99.6,133.5811211248089,34.67325881341358,33.37059329320722
49,2019-08-18 17:27:21,2019-08-18 19:09:57,45.2,99.6,135.88069394914223,33.518181818181816,32.22077922077922
50,2019-08-19 04:41:23,2019-08-19 07:24:41,14.4,99.6,133.53210980046953,37.14530612244898,34.66040816326531
51,2019-08-19 16:48:02,2019-08-19 18:05:57,37.6,76.4,132.94816772623136,37.712820512820514,35.94871794871795
52,2019-08-20 02:14:33,2019-08-20 04:33:56,29.6,99.6,135.7453929325397,36.49665711556829,34.19102196752627
53,2019-08-21 02:48:01,2019-08-21 05:01:11,27.2,98.8,133.51807100403477,36.01501501501502,33.85485485485486
54,2019-08-21 15:40:44,2019-08-21 18:47:15,19.6,80.8,132.49412755537404,39.42877492877493,37.55555555555556
55,2019-08-22 01:45:22,2019-08-22 04:28:01,16.0,99.6,134.66968128654977,40.015573770491805,37.92213114754098
56,2019-08-22 17:26:34,2019-08-22 20:00:08,16.8,99.2,133.60544576591153,42.1328125,40.27430555555556
57,2019-08-23 02:31:24,2019-08-23 04:00:16,39.2,89.2,133.81891862222227,40.916041979010494,37.92203898050975
58,2019-08-23 14:55:50,2019-08-23 17:51:41,19.2,99.6,133.76314289835548,37.47536012130402,35.19636087945413
59,2019-08-24 04:46:27,2019-08-24 07:06:01,19.6,97.6,132.64725146011392,36.1098376313276,33.97516714422159
60,2019-08-24 17:15:40,2019-08-24 18:59:51,30.4,89.2,132.9594993031935,42.584398976982094,40.98849104859335
61,2019-08-25 14:21:38,2019-08-25 16:40:48,23.2,99.6,134.30775719531704,36.842911877394634,35.3419540229885
62,2019-08-26 05:15:02,2019-08-26 07:36:06,21.6,99.6,135.26841836004274,33.64716981132076,31.095283018867924
63,2019-08-26 20:42:22,2019-08-26 22:57:16,31.6,99.6,134.84423784313725,35.6294466403162,33.44960474308301
64,2019-08-27 10:46:45,2019-08-27 12:57:40,33.6,99.6,135.24834955808083,34.7293997965412,32.38758901322482
65,2019-08-27 19:21:52,2019-08-27 20:42:43,46.0,99.6,136.18732983260782,40.44316309719934,38.20593080724876
66,2019-08-28 15:25:12,2019-08-28 16:36:53,21.2,62.4,130.4985174217907,41.00922509225092,38.87638376383764
67,2019-08-28 16:38:43,2019-08-28 17:29:49,61.6,90.0,134.94997128814558,42.97680412371134,41.0
68,2019-08-29 00:13:30,2019-08-29 01:26:29,46.8,98.8,134.97062633547012,41.56751824817518,39.30474452554745
69,2019-08-29 16:40:12,2019-08-29 18:22:40,28.0,99.6,135.25113546516138,41.02080624187256,39.11703511053316
70,2019-08-30 07:06:48,2019-08-30 08:52:04,48.0,99.6,134.9401383694014,33.972151898734175,32.01392405063291
71,2019-08-31 00:55:28,2019-08-31 02:52:37,11.6,99.6,134.84956271780305,39.0967007963595,37.42775881683732
72,2019-08-31 10:33:09,2019-08-31 12:00:00,53.6,99.6,137.7880408997585,36.68558282208589,34.622699386503065
73,2019-09-01 01:17:04,2019-09-01 03:09:19,16.8,99.6,134.7691077999195,36.7239336492891,34.593601895734594
74,2019-09-01 15:34:53,2019-09-01 17:04:25,24.4,69.2,132.02253758506944,37.18452380952381,35.413690476190474
75,2019-09-01 17:06:25,2019-09-01 17:31:14,68.4,80.8,130.37071191308254,37.82887700534759,36.0
76,2019-09-02 01:37:35,2019-09-02 04:22:33,12.4,94.8,132.46733381202804,35.008885298869146,32.362681744749594
77,2019-09-02 15:25:38,2019-09-02 17:39:27,25.6,92.8,131.89181195891203,35.256972111553786,32.36553784860558
78,2019-09-03 00:49:44,2019-09-03 02:28:44,48.8,97.2,134.53830342378328,32.943472409152086,30.35262449528937
79,2019-09-03 14:41:00,2019-09-03 16:12:23,35.6,99.6,134.72084466362847,36.86151603498542,35.70699708454811
80,2019-09-04 04:48:50,2019-09-04 05:58:53,7.2,68.4,133.06912992238563,33.946768060836504,31.602661596958175
81,2019-09-04 05:59:49,2019-09-04 06:57:03,68.4,99.6,135.8919597177707,37.783720930232555,35.097674418604655
82,2019-09-04 17:48:17,2019-09-04 18:49:48,71.2,99.6,137.02435390258222,36.0,34.74891774891775
83,2019-09-05 05:56:16,2019-09-05 08:02:37,25.2,99.6,133.61496084042713,35.462025316455694,33.369198312236286
84,2019-09-05 20:16:12,2019-09-05 21:52:49,30.8,99.6,134.19647562984497,39.88429752066116,38.362258953168045
85,2019-09-06 21:05:56,2019-09-06 23:05:05,12.4,99.6,134.3521351936799,41.78635346756152,39.833333333333336
86,2019-09-07 03:55:34,2019-09-07 04:59:04,60.8,99.6,136.64981305483965,40.9475890985325,38.106918238993714
87,2019-09-07 15:00:22,2019-09-07 15:56:24,40.8,89.2,133.95823376090448,42.572446555819475,40.942992874109265
88,2019-09-08 01:47:06,2019-09-08 03:07:17,21.6,90.4,133.55389870397286,42.28405315614618,40.16279069767442
89,2019-09-08 14:39:30,2019-09-08 16:55:55,2.8,70.4,134.30845581114394,40.5380859375,39.0419921875
90,2019-09-08 23:30:35,2019-09-09 00:59:03,40.0,99.6,135.25175619174126,38.727409638554214,36.38704819277108
91,2019-09-09 11:54:21,2019-09-09 13:21:52,38.4,99.6,135.70358770878724,39.951293759512936,38.17503805175038
92,2019-09-10 01:48:54,2019-09-10 03:45:06,16.0,99.6,134.43739643806484,40.61009174311926,38.25229357798165
93,2019-09-10 20:35:04,2019-09-10 22:34:37,13.2,99.6,135.03081525366517,41.69788182831661,40.00780379041249
94,2019-09-11 09:35:56,2019-09-11 11:15:52,47.2,99.6,135.9573174167727,37.62133333333333,35.828
95,2019-09-11 21:40:06,2019-09-11 22:55:53,27.6,94.8,133.1181565062831,41.804920913884004,40.21616871704745
96,2019-09-12 04:33:14,2019-09-12 05:38:44,62.4,99.6,137.51064491860814,37.97357723577236,34.93089430894309
97,2019-09-12 19:39:42,2019-09-12 22:57:42,16.4,81.2,132.91174451303155,41.39057239057239,38.21279461279461
98,2019-09-13 04:17:25,2019-09-13 06:23:30,36.8,99.6,136.62430825371555,39.17547568710359,36.49577167019027
99,2019-09-13 14:58:14,2019-09-13 16:38:02,40.0,96.0,133.93971224206348,42.76769025367156,41.1388518024032
100,2019-09-14 01:59:01,2019-09-14 03:41:05,33.2,90.4,132.92718626651128,38.58355091383812,36.579634464751955
101,2019-09-14 14:46:44,2019-09-14 16:21:04,54.8,99.6,137.06135021701394,36.032485875706215,34.0
102,2019-09-15 01:50:06,2019-09-15 04:20:45,22.8,99.6,134.95528753616898,36.85322723253758,34.47833775419982
103,2019-09-15 17:16:41,2019-09-15 19:05:33,22.4,84.4,132.00038768817203,40.00856793145655,38.152998776009795
104,2019-09-16 05:03:57,2019-09-16 07:11:01,10.0,82.4,132.09099763658688,36.928721174004195,34.71802935010482
105,2019-09-16 14:42:24,2019-09-16 15:20:25,12.8,36.8,132.478961400463,37.30419580419581,35.74825174825175
106,2019-09-16 15:29:48,2019-09-16 16:37:40,38.8,81.6,132.51845841121494,40.32163742690059,38.66276803118908
107,2019-09-16 16:39:37,2019-09-16 17:22:19,82.0,99.6,132.2088691761364,41.0,39.00934579439252
108,2019-09-17 04:22:27,2019-09-17 06:15:52,18.8,99.6,133.03073340209022,37.428907168037604,34.952996474735606
109,2019-09-17 22:58:17,2019-09-18 00:36:05,28.8,99.6,131.3918256826742,36.54768392370572,34.70980926430518
110,2019-09-18 05:34:34,2019-09-18 07:27:18,46.4,98.8,134.41512433047072,36.758865248226954,33.853427895981085
111,2019-09-18 21:55:09,2019-09-18 22:47:44,55.2,88.4,133.68890691934405,38.0,36.0
112,2019-09-19 02:07:35,2019-09-19 02:55:53,9.2,39.2,131.90956387037033,40.611570247933884,37.30853994490358
113,2019-09-19 02:56:12,2019-09-19 04:51:36,39.2,99.6,135.4674215415747,42.277136258660505,38.73441108545035
114,2019-09-19 16:06:11,2019-09-19 17:58:16,20.8,99.6,135.676420338057,42.903686087990486,40.99881093935791
115,2019-09-20 05:09:26,2019-09-20 08:09:19,17.6,99.6,134.54141162771003,35.17777777777778,32.42444444444445
116,2019-09-26 19:22:55,2019-09-26 21:16:03,15.6,99.6,134.05154769841272,39.10482921083628,36.839811542991754
117,2019-09-27 02:12:48,2019-09-27 03:16:43,46.8,93.2,134.15227403915227,38.96666666666667,35.725
118,2019-09-27 13:26:37,2019-09-27 15:36:50,34.0,99.6,134.7430039337737,36.22722620266121,34.545547594677586
119,2019-09-27 22:51:21,2019-09-28 01:21:35,50.0,92.0,134.1456357936508,36.30434782608695,33.993788819875775
120,2019-09-28 07:28:43,2019-09-28 08:43:10,62.8,99.6,136.97882122207125,33.79248658318426,31.626118067978535
121,2019-09-28 22:17:39,2019-09-29 00:43:29,20.4,99.6,132.90734704335023,37.29250457038391,35.446983546617915
122,2019-09-29 11:14:16,2019-09-29 13:03:49,19.2,99.6,134.57866395626039,38.57299270072993,37.099756690997566
123,2019-09-30 00:10:17,2019-09-30 01:57:10,19.2,99.6,133.82025362942235,40.64713216957606,38.14588528678304
124,2019-09-30 08:03:44,2019-09-30 10:06:36,22.8,99.6,135.27500665328412,38.47027027027027,35.29081081081081
125,2019-10-01 02:33:12,2019-10-01 03:03:29,61.6,84.4,132.90979010112082,38.0,35.96052631578947
126,2019-10-01 13:09:13,2019-10-01 15:01:58,2.0,65.6,133.21958754804334,39.93742621015348,38.62219598583235
127,2019-10-01 16:57:17,2019-10-01 17:26:22,52.0,68.4,131.98563335027097,42.0,40.84018264840183
128,2019-10-01 22:50:43,2019-10-02 00:17:58,29.2,98.4,132.90002156390497,41.93617021276596,39.901215805471125
129,2019-10-03 00:28:23,2019-10-03 01:57:15,15.2,94.0,133.27730074379585,39.89655172413793,38.14092953523238
130,2019-10-03 16:56:26,2019-10-03 18:07:57,54.0,99.6,136.89385656067253,39.78957169459963,38.5903165735568
131,2019-10-04 01:54:07,2019-10-04 03:34:43,33.2,99.6,135.2123539616801,38.19867549668874,34.68609271523179
132,2019-10-04 15:27:35,2019-10-04 17:15:52,8.0,96.4,133.08866715843388,42.977914110429445,41.074846625766874
133,2019-10-05 04:23:08,2019-10-05 05:59:12,30.8,99.6,133.60823578609495,38.625520110957005,36.00970873786408
134,2019-10-05 15:01:51,2019-10-05 16:02:01,55.2,98.4,133.5482470807613,39.0,37.02433628318584
135,2019-10-06 01:47:07,2019-10-06 03:23:35,35.6,99.6,135.68072059895835,37.32689655172414,35.37379310344828
136,2019-10-06 18:18:59,2019-10-06 20:53:53,20.4,98.0,131.92709331615123,38.172977624784856,36.32874354561102
137,2019-10-07 13:07:51,2019-10-07 14:41:05,45.2,97.6,133.2776288008906,35.52496433666191,33.37660485021398
138,2019-10-07 23:36:25,2019-10-08 01:09:09,22.4,98.0,132.1482347038507,36.418103448275865,34.20402298850575
139,2019-10-08 14:23:07,2019-10-08 15:26:30,40.8,94.0,132.76676473997495,36.75,34.964285714285715
140,2019-10-08 23:13:09,2019-10-09 00:50:57,30.8,99.6,134.073592126938,38.59809264305177,36.19346049046322
141,2019-10-09 14:51:48,2019-10-09 16:30:06,25.2,97.2,131.25052613618826,36.45602165087957,34.3234100135318
142,2019-10-10 05:01:17,2019-10-10 07:06:26,8.400001,99.6,132.82070243559497,36.401490947816825,34.687965921192756
143,2019-10-11 06:43:36,2019-10-11 07:55:47,55.2,99.6,135.65153195382885,33.37822878228782,31.940959409594097
144,2019-10-11 16:54:16,2019-10-11 17:44:10,54.8,95.2,131.8386022861661,38.58133333333333,36.76533333333333
145,2019-10-12 01:50:37,2019-10-12 03:18:12,10.4,55.2,130.90020615451388,38.040971168437025,35.55386949924127
146,2019-10-12 03:52:48,2019-10-12 04:32:26,61.2,81.6,129.94937873093687,39.0,36.0
147,2019-10-12 07:03:13,2019-10-12 08:16:05,54.0,99.6,136.08600581749513,39.46435100548446,36.493601462522854
148,2019-10-12 22:31:47,2019-10-13 02:18:19,14.8,80.4,129.49610433604332,37.047675103001765,35.20600353148911
149,2019-10-13 11:07:08,2019-10-13 13:56:59,42.8,98.4,130.8247411820543,31.87205651491366,30.070643642072213
150,2019-10-14 13:09:11,2019-10-14 13:49:45,56.4,79.6,131.03016120689657,33.04262295081967,31.57377049180328
151,2019-10-14 20:08:10,2019-10-14 21:11:08,26.0,86.0,129.7501790277778,36.520084566596196,34.92177589852008
152,2019-10-15 18:01:24,2019-10-15 20:10:09,26.8,99.6,133.05490905448718,33.74120082815735,32.126293995859214
153,2019-10-16 05:13:39,2019-10-16 07:05:59,16.8,99.6,132.3568054062668,35.97627520759193,33.432977461447216
154,2019-10-16 10:49:22,2019-10-16 11:59:09,58.0,99.6,134.17299849759615,38.291984732824424,35.57442748091603
155,2019-10-16 23:47:15,2019-10-17 00:56:06,22.8,88.0,129.67280591342876,37.3036750483559,34.61121856866538
156,2019-10-17 16:24:18,2019-10-17 18:14:07,45.6,99.6,133.66085797325104,32.317961165048544,31.099514563106798
157,2019-10-18 00:30:26,2019-10-18 01:34:54,39.2,94.0,130.1301468521898,36.14020618556701,33.812371134020616
158,2019-10-18 16:50:30,2019-10-18 18:17:17,17.2,94.8,130.18006276489123,36.72699386503067,34.91104294478528
159,2019-10-19 04:31:40,2019-10-19 05:55:51,18.8,94.8,129.27394312500002,35.8876582278481,33.039556962025316
160,2019-10-19 18:48:02,2019-10-19 20:04:05,31.2,94.8,130.81855677847662,36.39754816112084,34.74080560420315
161,2019-10-20 03:45:05,2019-10-20 05:13:49,18.8,94.8,129.8663033899854,38.51951951951952,35.466966966966964
162,2019-10-20 16:54:52,2019-10-20 18:27:51,11.6,94.8,130.97075288461537,38.64183381088825,36.95558739255014
163,2019-10-21 01:52:12,2019-10-21 02:52:55,44.8,94.8,132.16538503888887,36.098684210526315,33.07675438596491
164,2019-10-21 06:57:59,2019-10-21 07:41:21,59.6,94.8,132.05667463699496,35.782208588957054,32.47239263803681
165,2019-10-21 21:11:40,2019-10-21 22:35:03,23.6,94.8,130.23316946200063,36.6629392971246,34.884984025559106
166,2019-10-22 13:26:37,2019-10-22 14:42:05,38.8,94.8,130.31176108630953,34.399647887323944,32.725352112676056
167,2019-10-22 21:43:34,2019-10-22 23:15:22,26.4,94.8,130.16280773838528,36.879535558780844,34.54571843251089
168,2019-10-23 17:08:42,2019-10-23 18:41:26,12.0,94.8,130.48637018585617,38.025862068965516,36.22126436781609
169,2019-10-24 12:26:16,2019-10-24 14:31:17,20.8,84.8,129.7905259266493,30.501066098081022,29.46588486140725
170,2019-10-24 16:46:29,2019-10-24 17:18:46,69.6,94.8,130.79819313271602,34.0,32.983539094650205
171,2019-10-25 00:53:00,2019-10-25 02:02:39,51.2,94.8,131.2653877930683,32.82600382409178,30.36137667304015
172,2019-10-25 17:52:03,2019-10-25 18:45:50,39.2,87.2,130.3792111255787,35.27970297029703,33.45049504950495
173,2019-10-26 01:59:05,2019-10-26 04:09:37,27.6,94.8,129.79798210978836,35.4118246687054,33.21916411824669
174,2019-10-26 21:54:08,2019-10-26 23:15:07,44.0,94.8,130.9866861056431,31.32236842105263,29.67105263157895
175,2019-10-27 06:21:43,2019-10-27 07:30:26,36.4,94.8,130.66190048040338,34.33139534883721,31.80426356589147
176,2019-10-28 00:51:52,2019-10-28 01:57:14,25.6,84.8,129.89716228415915,34.132382892057024,32.16089613034623
177,2019-10-28 12:52:31,2019-10-28 14:26:27,40.8,94.8,130.6658726049383,30.97304964539007,29.043971631205675
178,2019-10-29 01:29:21,2019-10-29 06:07:05,16.8,97.6,128.86922458745875,28.168426103646834,26.103646833013435
179,2019-10-29 16:37:09,2019-10-29 17:25:59,43.6,87.2,130.6815563519368,32.67302452316076,30.749318801089917
180,2019-10-30 00:33:43,2019-10-30 01:55:14,26.0,95.6,129.5304491499042,33.178104575163395,30.522875816993466
181,2019-10-30 09:39:40,2019-10-30 10:46:55,46.8,97.6,131.0437987724191,30.203960396039605,27.76039603960396
182,2019-10-31 02:29:10,2019-10-31 04:07:38,16.4,97.6,129.9975093903941,32.48849797023004,30.52638700947226
183,2019-10-31 05:51:34,2019-10-31 06:11:59,85.6,97.6,132.33916504629633,34.0,31.0
184,2019-10-31 16:49:09,2019-10-31 18:26:17,17.2,97.6,130.7226177757048,34.45679012345679,33.10013717421125
185,2019-11-01 06:16:13,2019-11-01 07:34:00,35.2,97.6,130.53779105457625,31.573630136986303,29.52568493150685
186,2019-11-01 20:02:43,2019-11-01 21:32:30,33.2,90.0,129.42977477992957,35.21661721068249,33.65875370919881
187,2019-11-02 04:30:23,2019-11-02 06:29:56,27.6,96.8,129.95157824743097,35.138238573021184,32.44927536231884
188,2019-11-02 17:35:12,2019-11-02 19:12:44,15.6,97.6,130.04600486449866,38.06284153005465,36.631147540983605
189,2019-11-03 19:18:53,2019-11-03 20:29:04,40.4,97.6,131.28270256895885,34.14800759013283,32.690702087286525
190,2019-11-04 03:34:17,2019-11-04 05:48:02,29.2,97.6,129.64780611598448,32.52589641434263,30.20816733067729
191,2019-11-04 18:25:52,2019-11-04 19:46:20,32.0,97.6,130.7197738694106,35.3046357615894,33.66887417218543
192,2019-11-05 14:43:15,2019-11-05 16:09:58,23.6,97.6,129.91439534346844,34.84024577572965,32.854070660522275
193,2019-11-06 03:46:53,2019-11-06 05:15:12,23.2,97.6,129.40232534348868,33.07843137254902,30.56108597285068
194,2019-11-06 17:28:15,2019-11-06 19:02:19,9.2,91.2,130.63114103319782,35.875354107648725,34.184135977337114
195,2019-11-07 04:47:15,2019-11-07 06:18:12,23.2,97.6,130.61809644937279,33.12298682284041,30.497803806734993
196,2019-11-07 10:09:40,2019-11-07 11:03:18,66.0,97.6,131.23672214310835,32.98263027295285,29.995037220843674
197,2019-11-07 22:09:58,2019-11-07 23:41:22,18.8,97.6,130.49590136597575,35.11078717201166,33.04956268221574
198,2019-11-08 15:18:31,2019-11-08 17:30:54,48.4,86.0,132.56374071956262,30.819919517102615,29.367203219315897
199,2019-11-09 03:28:31,2019-11-09 05:53:17,15.6,97.6,128.77994720867207,30.476058931860038,28.430018416206263
200,2019-11-09 16:19:40,2019-11-09 17:39:51,33.6,80.4,128.530036348528,31.865448504983387,30.305647840531563
201,2019-11-09 23:46:36,2019-11-10 00:58:07,42.4,79.2,129.80973951539852,30.134078212290504,28.018621973929235
202,2019-11-10 04:56:12,2019-11-10 06:02:17,37.2,93.6,130.11878978526406,31.344064386317907,28.517102615694164
203,2019-11-10 17:55:31,2019-11-10 18:50:23,34.0,66.0,128.89885670138887,33.06280193236715,31.019323671497585
204,2019-11-11 12:14:15,2019-11-11 14:20:20,11.2,84.0,129.65819151594934,29.66596194503171,27.908033826638476
205,2019-11-11 19:19:05,2019-11-11 20:56:58,44.0,97.6,132.3283962660655,33.4421768707483,31.6
206,2019-11-12 10:36:33,2019-11-12 11:51:00,40.8,97.6,130.73345482443273,29.90339892665474,28.642218246869408
207,2019-11-12 20:32:32,2019-11-12 21:30:26,32.8,83.6,131.83919912237533,34.50804597701149,32.675862068965515
208,2019-11-13 02:50:52,2019-11-13 03:51:03,30.4,83.6,131.11916013471176,34.969026548672566,31.72566371681416
209,2019-11-13 06:43:31,2019-11-13 07:31:17,57.2,84.4,131.90872861519608,34.969359331476326,31.0
210,2019-11-13 19:55:19,2019-11-13 22:48:19,39.2,96.8,130.150462962963,31.810623556581987,30.075442648190915
211,2019-11-14 16:29:20,2019-11-14 18:31:17,23.2,97.6,129.97199980398747,32.527868852459015,30.868852459016395
212,2019-11-15 15:41:34,2019-11-15 17:43:39,8.0,71.2,129.10310005713782,32.93668122270742,30.945414847161572
213,2019-11-15 22:41:59,2019-11-16 00:46:15,33.2,95.6,132.10885995370373,32.90782422293676,30.565916398713828
214,2019-11-16 05:24:35,2019-11-16 06:27:57,50.0,97.6,132.16123971171805,33.09033613445378,29.834033613445378
215,2019-11-16 17:04:01,2019-11-16 19:16:28,23.2,97.6,130.03857008101852,33.41005025125628,31.931658291457286
216,2019-11-17 08:14:18,2019-11-17 10:34:32,19.2,97.6,129.4335586646117,30.895437262357415,29.630228136882128
217,2019-11-17 20:59:59,2019-11-17 22:19:59,38.0,84.0,130.4417881400966,33.417637271214645,31.420965058236273
218,2019-11-18 11:34:34,2019-11-18 12:44:53,41.2,97.6,131.3077153984437,31.72159090909091,30.15340909090909
219,2019-11-18 23:17:38,2019-11-19 00:35:49,31.6,96.4,129.948143287037,30.10732538330494,27.410562180579216
220,2019-11-19 04:54:22,2019-11-19 05:31:43,73.2,97.6,132.4713258993625,27.75800711743772,24.26690391459075
221,2019-11-19 17:52:50,2019-11-19 19:32:30,18.0,97.6,129.95563369800396,30.72192513368984,29.052139037433154
222,2019-11-20 05:26:38,2019-11-20 06:55:13,28.4,97.6,129.0083635376526,29.548872180451127,26.768421052631577
223,2019-11-20 18:34:37,2019-11-20 19:48:08,41.6,97.6,130.49137837797622,30.84963768115942,29.005434782608695
224,2019-11-21 03:01:38,2019-11-21 03:21:54,46.0,59.2,133.06228939393935,27.686274509803923,24.666666666666668
225,2019-11-21 07:03:54,2019-11-21 08:40:57,30.0,86.0,130.2675388045635,27.774281805745552,25.428180574555405
226,2019-11-21 14:57:45,2019-11-21 15:51:47,39.6,87.2,132.18829138655462,31.507389162561577,30.04679802955665
227,2019-11-22 00:17:15,2019-11-22 01:32:47,10.0,77.2,131.4554791501323,34.69135802469136,31.580246913580247
228,2019-11-22 12:35:13,2019-11-22 14:04:21,17.2,94.4,130.02019891515545,32.31390134529148,30.539611360239164
229,2019-11-23 03:51:52,2019-11-23 05:28:11,17.2,97.6,130.58350310254286,31.752420470262795,29.612724757952975
230,2019-11-23 20:32:04,2019-11-23 22:23:37,8.0,97.6,130.63035086960568,34.096774193548384,32.37395459976105
231,2019-11-24 20:06:46,2019-11-24 21:48:50,15.6,97.6,131.1030187872629,34.40861618798956,32.680156657963444
232,2019-11-25 13:01:07,2019-11-25 14:18:38,36.4,97.6,131.44362278050107,34.04123711340206,32.48969072164948
233,2019-11-25 19:21:25,2019-11-25 20:55:29,37.2,96.4,131.52852430555555,35.95750708215297,32.95325779036827
234,2019-11-26 02:39:11,2019-11-26 03:15:44,56.0,87.6,133.29074813203238,32.13818181818182,28.156363636363636
